Gene,Confidence,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YNL138W,1.786409,91,4324,18,15,0.024505395683453238,0.02061155152887882,0.8584905660377359,0.9958544449562413,0.004145555043758637
YNL079C,1.734422,90,4324,18,16,0.024280575539568347,0.020389669234254643,0.8490566037735849,0.9958544449562413,0.004145555043758637
YAL010C,1.674951,89,4324,18,17,0.024055755395683453,0.02016768638114661,0.839622641509434,0.9958544449562413,0.004145555043758637
YLR059C,1.655733,89,4323,19,17,0.024280575539568347,0.020172257479601087,0.839622641509434,0.9956241363426992,0.004375863657300783
YIL095W,1.637422,89,4322,20,17,0.024505395683453238,0.020176830650646113,0.839622641509434,0.9953938277291571,0.004606172270842929
YOL076W,1.618164,88,4322,20,18,0.024280575539568347,0.019954648526077097,0.8301886792452831,0.9953938277291571,0.004606172270842929
YCR046C,1.60642,88,4321,21,18,0.024505395683453238,0.01995917441596734,0.8301886792452831,0.995163519115615,0.004836480884385076
YDL161W,1.581707,88,4320,22,18,0.02473021582733813,0.019963702359346643,0.8301886792452831,0.9949332105020727,0.005066789497927222
YOR147W,1.581707,87,4320,22,19,0.024505395683453238,0.019741320626276378,0.8207547169811321,0.9949332105020727,0.005066789497927222
YGR231C,1.576128,87,4319,23,19,0.02473021582733813,0.019745801180208807,0.8207547169811321,0.9947029018885306,0.0052970981114693685
YGR080W,1.56388,87,4318,24,19,0.024955035971223023,0.01975028376844495,0.8207547169811321,0.9944725932749885,0.0055274067250115156
YLR330W,1.55864,87,4317,25,19,0.025179856115107913,0.019754768392370572,0.8207547169811321,0.9942422846614464,0.005757715338553662
YGR132C,1.546523,87,4316,26,19,0.025404676258992807,0.019759255053372702,0.8207547169811321,0.9940119760479041,0.005988023952095809
YDR430C,1.495112,87,4315,27,19,0.025629496402877698,0.019763743752839617,0.8207547169811321,0.993781667434362,0.006218332565637955
YGR181W,1.492484,86,4315,27,20,0.025404676258992807,0.01954101340604408,0.8113207547169812,0.993781667434362,0.006218332565637955
YPR125W,1.478529,85,4315,27,21,0.025179856115107913,0.019318181818181818,0.8018867924528302,0.993781667434362,0.006218332565637955
YER017C,1.478529,85,4314,28,21,0.025404676258992807,0.01932257331211639,0.8018867924528302,0.9935513588208199,0.006448641179180101
YOL009C,1.478529,84,4314,28,22,0.025179856115107913,0.019099590723055934,0.7924528301886793,0.9935513588208199,0.006448641179180101
YNL322C,1.475371,84,4313,29,22,0.025404676258992807,0.019103934500795998,0.7924528301886793,0.9933210502072778,0.006678949792722248
YHR005C-A,1.471718,83,4313,29,23,0.025179856115107913,0.018880800727934487,0.7830188679245284,0.9933210502072778,0.006678949792722248
YHR114W,1.462178,83,4312,30,23,0.025404676258992807,0.01888509670079636,0.7830188679245284,0.9930907415937356,0.006909258406264394
YIR006C,1.461611,83,4311,31,23,0.025629496402877698,0.0188893946290396,0.7830188679245284,0.9928604329801934,0.00713956701980654
YNL106C,1.446055,83,4310,32,23,0.02585431654676259,0.018893694513999543,0.7830188679245284,0.9926301243666513,0.007369875633348687
YNL020C,1.414476,83,4309,33,23,0.026079136690647483,0.01889799635701275,0.7830188679245284,0.9923998157531092,0.007600184246890834
YBL061C,1.40301,83,4308,34,23,0.026303956834532374,0.01890230015941699,0.7830188679245284,0.992169507139567,0.00783049286043298
YNL284C,1.401214,83,4307,35,23,0.026528776978417268,0.018906605922551254,0.7830188679245284,0.9919391985260249,0.008060801473975126
YGR220C,1.401214,83,4306,36,23,0.02675359712230216,0.018910913647755753,0.7830188679245284,0.9917088899124827,0.008291110087517274
YBL038W,1.394997,83,4305,37,23,0.02697841726618705,0.018915223336371922,0.7830188679245284,0.9914785812989406,0.00852141870105942
YBR023C,1.387027,83,4304,38,23,0.027203237410071943,0.01891953498974242,0.7830188679245284,0.9912482726853984,0.008751727314601566
YER083C,1.382138,83,4303,39,23,0.027428057553956834,0.018923848609211126,0.7830188679245284,0.9910179640718563,0.008982035928143712
YMR089C,1.339208,83,4302,40,23,0.027652877697841728,0.018928164196123146,0.7830188679245284,0.9907876554583142,0.009212344541685858
YER155C,1.334562,83,4301,41,23,0.02787769784172662,0.01893248175182482,0.7830188679245284,0.990557346844772,0.009442653155228006
YOR045W,1.310487,83,4300,42,23,0.02810251798561151,0.0189368012776637,0.7830188679245284,0.9903270382312298,0.009672961768770152
YBL007C,1.302174,83,4299,43,23,0.028327338129496404,0.01894112277498859,0.7830188679245284,0.9900967296176877,0.009903270382312299
YHL004W,1.295662,83,4298,44,23,0.028552158273381294,0.01894544624514951,0.7830188679245284,0.9898664210041456,0.010133578995854445
YMR067C,1.284303,83,4297,45,23,0.02877697841726619,0.018949771689497717,0.7830188679245284,0.9896361123906035,0.010363887609396591
YPL063W,1.268799,83,4296,46,23,0.02900179856115108,0.018954099109385704,0.7830188679245284,0.9894058037770612,0.010594196222938737
YMR060C,1.268799,82,4296,46,24,0.02877697841726619,0.018730013704888075,0.7735849056603774,0.9894058037770612,0.010594196222938737
YPR133W-A,1.267367,82,4295,47,24,0.02900179856115108,0.018734292894676718,0.7735849056603774,0.9891754951635191,0.010824504836480885
YNL185C,1.25526,82,4294,48,24,0.02922661870503597,0.018738574040219377,0.7735849056603774,0.988945186549977,0.011054813450023031
YBL090W,1.250757,82,4293,49,24,0.029451438848920864,0.018742857142857144,0.7735849056603774,0.9887148779364349,0.011285122063565177
YMR302C,1.241895,81,4293,49,25,0.02922661870503597,0.018518518518518517,0.7641509433962265,0.9887148779364349,0.011285122063565177
YNL121C,1.241895,80,4293,49,26,0.02900179856115108,0.01829407729247656,0.7547169811320755,0.9887148779364349,0.011285122063565177
YML112W,1.234365,80,4292,50,26,0.02922661870503597,0.018298261665141813,0.7547169811320755,0.9884845693228926,0.011515430677107323
YMR286W,1.228701,80,4291,51,26,0.029451438848920864,0.018302447952413637,0.7547169811320755,0.9882542607093505,0.01174573929064947
YLR206W,1.215673,80,4290,52,26,0.029676258992805755,0.018306636155606407,0.7547169811320755,0.9880239520958084,0.011976047904191617
YPL172C,1.204264,80,4289,53,26,0.02990107913669065,0.018310826276035707,0.7547169811320755,0.9877936434822663,0.012206356517733764
YBR185C,1.202809,79,4289,53,27,0.029676258992805755,0.018086080586080588,0.7452830188679245,0.9877936434822663,0.012206356517733764
YHR059W,1.190107,79,4288,54,27,0.02990107913669065,0.01809022212044882,0.7452830188679245,0.987563334868724,0.01243666513127591
YKL195W,1.177563,79,4287,55,27,0.03012589928057554,0.01809436555199267,0.7452830188679245,0.9873330262551819,0.012666973744818056
YCR003W,1.171869,79,4286,56,27,0.03035071942446043,0.01809851088201604,0.7452830188679245,0.9871027176416398,0.012897282358360202
YLR312W-A,1.171869,79,4285,57,27,0.030575539568345324,0.018102658111824016,0.7452830188679245,0.9868724090280977,0.01312759097190235
YDR375C,1.171869,79,4284,58,27,0.030800359712230215,0.018106807242722896,0.7452830188679245,0.9866421004145555,0.013357899585444496
YLL027W,1.165175,79,4283,59,27,0.03102517985611511,0.018110958276020175,0.7452830188679245,0.9864117918010133,0.013588208198986642
YMR267W,1.161286,79,4282,60,27,0.03125,0.018115111213024535,0.7452830188679245,0.9861814831874712,0.013818516812528788
YDR194C,1.152939,79,4281,61,27,0.03147482014388489,0.018119266055045873,0.7452830188679245,0.9859511745739291,0.014048825426070935
YGR165W,1.150808,79,4280,62,27,0.03169964028776978,0.018123422803395274,0.7452830188679245,0.9857208659603869,0.01427913403961308
YDR462W,1.140854,79,4279,63,27,0.03192446043165468,0.01812758145938504,0.7452830188679245,0.9854905573468448,0.014509442653155229
YKR065C,1.140854,79,4278,64,27,0.03214928057553957,0.018131742024328667,0.7452830188679245,0.9852602487333026,0.014739751266697375
YHR030C,1.135943,79,4277,65,27,0.03237410071942446,0.018135904499540865,0.7452830188679245,0.9850299401197605,0.014970059880239521
YKR006C,1.130163,79,4276,66,27,0.03259892086330935,0.018140068886337544,0.7452830188679245,0.9847996315062183,0.015200368493781667
YGL129C,1.130163,79,4275,67,27,0.03282374100719424,0.01814423518603583,0.7452830188679245,0.9845693228926762,0.015430677107323813
YGL181W,1.127267,79,4274,68,27,0.03304856115107914,0.018148403399954053,0.7452830188679245,0.9843390142791341,0.01566098572086596
YGR084C,1.119994,79,4273,69,27,0.03327338129496403,0.018152573529411766,0.7452830188679245,0.9841087056655919,0.015891294334408106
YML009C,1.119994,79,4272,70,27,0.03349820143884892,0.018156745575729716,0.7452830188679245,0.9838783970520497,0.016121602947950252
YLR069C,1.119994,79,4271,71,27,0.03372302158273381,0.018160919540229886,0.7452830188679245,0.9836480884385076,0.0163519115614924
YGR076C,1.109924,79,4270,72,27,0.0339478417266187,0.018165095424235455,0.7452830188679245,0.9834177798249655,0.016582220175034548
YDR116C,1.109924,79,4269,73,27,0.0341726618705036,0.01816927322907084,0.7452830188679245,0.9831874712114234,0.016812528788576694
YKL192C,1.105476,79,4268,74,27,0.03439748201438849,0.018173452956061653,0.7452830188679245,0.9829571625978811,0.01704283740211884
YNL137C,1.099953,79,4267,75,27,0.03462230215827338,0.018177634606534744,0.7452830188679245,0.982726853984339,0.017273146015660986
YMR188C,1.099953,79,4266,76,27,0.03484712230215827,0.01818181818181818,0.7452830188679245,0.9824965453707969,0.017503454629203132
YMR024W,1.099953,79,4265,77,27,0.03507194244604316,0.01818600368324125,0.7452830188679245,0.9822662367572548,0.01773376324274528
YPR171W,1.098861,79,4264,78,27,0.03529676258992806,0.01819019111213447,0.7452830188679245,0.9820359281437125,0.017964071856287425
YJR113C,1.093967,79,4263,79,27,0.03552158273381295,0.01819438046982957,0.7452830188679245,0.9818056195301704,0.01819438046982957
YNL081C,1.090079,79,4262,80,27,0.03574640287769784,0.018198571757659526,0.7452830188679245,0.9815753109166283,0.018424689083371717
YDR337W,1.090079,79,4261,81,27,0.03597122302158273,0.018202764976958524,0.7452830188679245,0.9813450023030862,0.018654997696913863
YJL096W,1.090079,79,4260,82,27,0.03619604316546762,0.018206960129061995,0.7452830188679245,0.981114693689544,0.018885306310456013
YKL170W,1.090079,79,4259,83,27,0.03642086330935252,0.018211157215306594,0.7452830188679245,0.9808843850760018,0.01911561492399816
YNL005C,1.090079,79,4258,84,27,0.03664568345323741,0.018215356237030206,0.7452830188679245,0.9806540764624597,0.019345923537540305
YNL177C,1.090079,79,4257,85,27,0.0368705035971223,0.018219557195571955,0.7452830188679245,0.9804237678489176,0.01957623215108245
YGL143C,1.090079,79,4256,86,27,0.03709532374100719,0.018223760092272202,0.7452830188679245,0.9801934592353754,0.019806540764624597
YPL097W,1.082597,79,4255,87,27,0.03732014388489208,0.01822796492847254,0.7452830188679245,0.9799631506218333,0.020036849378166743
YNL037C,1.082597,79,4254,88,27,0.03754496402877698,0.018232171705515807,0.7452830188679245,0.9797328420082911,0.02026715799170889
YDR175C,1.080302,79,4253,89,27,0.03776978417266187,0.018236380424746075,0.7452830188679245,0.9795025333947489,0.020497466605251036
YBR282W,1.080302,79,4252,90,27,0.03799460431654676,0.018240591087508657,0.7452830188679245,0.9792722247812068,0.020727775218793182
YGL068W,1.080302,79,4251,91,27,0.03821942446043165,0.018244803695150115,0.7452830188679245,0.9790419161676647,0.020958083832335328
YDR322W,1.080302,79,4250,92,27,0.038444244604316544,0.01824901824901825,0.7452830188679245,0.9788116075541226,0.021188392445877474
YKL138C,1.080302,79,4249,93,27,0.03866906474820144,0.018253234750462106,0.7452830188679245,0.9785812989405803,0.021418701059419624
YKL167C,1.071362,79,4248,94,27,0.03889388489208633,0.018257453200831986,0.7452830188679245,0.9783509903270382,0.02164900967296177
YNL315C,1.07062,79,4247,95,27,0.03911870503597122,0.018261673601479428,0.7452830188679245,0.9781206817134961,0.021879318286503916
YJR101W,1.07062,79,4246,96,27,0.03934352517985611,0.018265895953757227,0.7452830188679245,0.977890373099954,0.022109626900046062
YOR158W,1.07062,79,4245,97,27,0.039568345323741004,0.018270120259019425,0.7452830188679245,0.9776600644864117,0.02233993551358821
YDR347W,1.051535,79,4244,98,27,0.0397931654676259,0.018274346518621327,0.7452830188679245,0.9774297558728696,0.022570244127130355
YNL252C,1.051535,79,4243,99,27,0.04001798561151079,0.018278574733919483,0.7452830188679245,0.9771994472593275,0.0228005527406725
YJR135W-A,1.048593,78,4243,99,28,0.0397931654676259,0.018051376996065724,0.7358490566037735,0.9771994472593275,0.0228005527406725
YPL118W,1.042131,78,4242,100,28,0.04001798561151079,0.018055555555555554,0.7358490566037735,0.9769691386457854,0.023030861354214647
YBR122C,1.038452,78,4241,101,28,0.04024280575539568,0.018059736050011578,0.7358490566037735,0.9767388300322432,0.023261169967756793
YNL306W,1.038452,78,4240,102,28,0.040467625899280574,0.018063918480778138,0.7358490566037735,0.976508521418701,0.02349147858129894
YOR136W,1.027739,78,4239,103,28,0.040692446043165464,0.018068102849200834,0.7358490566037735,0.9762782128051589,0.023721787194841085
YBR268W,1.027739,78,4238,104,28,0.04091726618705036,0.018072289156626505,0.7358490566037735,0.9760479041916168,0.023952095808383235
YOR150W,1.023592,78,4237,105,28,0.04114208633093525,0.018076477404403244,0.7358490566037735,0.9758175955780746,0.02418240442192538
YPL135W,1.017151,78,4236,106,28,0.04136690647482014,0.01808066759388039,0.7358490566037735,0.9755872869645325,0.024412713035467527
YOR216C,1.017151,78,4235,107,28,0.041591726618705034,0.018084859726408532,0.7358490566037735,0.9753569783509903,0.024643021649009673
YJL099W,1.017151,78,4234,108,28,0.041816546762589925,0.018089053803339517,0.7358490566037735,0.9751266697374482,0.02487333026255182
YPR100W,1.014456,78,4233,109,28,0.04204136690647482,0.018093249826026444,0.7358490566037735,0.974896361123906,0.025103638876093966
YDL178W,1.006205,78,4232,110,28,0.04226618705035971,0.018097447795823667,0.7358490566037735,0.9746660525103639,0.025333947489636112
YOR211C,0.998418,77,4232,110,29,0.04204136690647482,0.017869575307495937,0.7264150943396226,0.9746660525103639,0.025333947489636112
YLR439W,0.986121,77,4231,111,29,0.04226618705035971,0.01787372330547818,0.7264150943396226,0.9744357438968217,0.025564256103178258
YGR229C,0.982563,77,4230,112,29,0.042491007194244604,0.01787787322962619,0.7264150943396226,0.9742054352832796,0.025794564716720404
YDL217C,0.982423,76,4230,112,30,0.04226618705035971,0.01764979098931723,0.7169811320754716,0.9742054352832796,0.025794564716720404
YBR251W,0.978769,76,4229,113,30,0.042491007194244604,0.017653890824622532,0.7169811320754716,0.9739751266697374,0.02602487333026255
YFL039C,0.970058,75,4229,113,31,0.04226618705035971,0.01742565055762082,0.7075471698113207,0.9739751266697374,0.02602487333026255
YGR101W,0.969441,74,4229,113,32,0.04204136690647482,0.017197304206367652,0.6981132075471698,0.9739751266697374,0.02602487333026255
YHR024C,0.957549,74,4228,114,32,0.04226618705035971,0.017201301720130173,0.6981132075471698,0.9737448180561953,0.0262551819438047
YKL011C,0.957549,74,4227,115,32,0.042491007194244604,0.017205301092769125,0.6981132075471698,0.9735145094426532,0.026485490557346846
YHR083W,0.957549,73,4227,115,33,0.04226618705035971,0.01697674418604651,0.6886792452830188,0.9735145094426532,0.026485490557346846
YLR259C,0.95615,73,4226,116,33,0.042491007194244604,0.016980693184461503,0.6886792452830188,0.973284200829111,0.026715799170888992
YMR072W,0.945832,72,4226,116,34,0.04226618705035971,0.01675197766402978,0.6792452830188679,0.973284200829111,0.026715799170888992
YMR166C,0.945832,72,4225,117,34,0.042491007194244604,0.016755876192692577,0.6792452830188679,0.9730538922155688,0.02694610778443114
YER154W,0.936735,71,4225,117,35,0.04226618705035971,0.016527001862197393,0.6698113207547169,0.9730538922155688,0.02694610778443114
YPL104W,0.934285,71,4224,118,35,0.042491007194244604,0.016530849825378346,0.6698113207547169,0.9728235836020267,0.027176416397973285
YNL070W,0.934285,70,4224,118,36,0.04226618705035971,0.016301816488122962,0.660377358490566,0.9728235836020267,0.027176416397973285
YLR382C,0.934285,70,4223,119,36,0.042491007194244604,0.01630561378989052,0.660377358490566,0.9725932749884846,0.02740672501151543
YPR047W,0.922907,70,4222,120,36,0.042715827338129495,0.016309412861136997,0.660377358490566,0.9723629663749425,0.027637033625057577
YCR028C-A,0.922907,69,4222,120,37,0.042491007194244604,0.016080167793055232,0.6509433962264151,0.9723629663749425,0.027637033625057577
YNR001C,0.922907,69,4221,121,37,0.042715827338129495,0.016083916083916083,0.6509433962264151,0.9721326577614002,0.027867342238599723
YHR194W,0.921781,68,4221,121,38,0.042491007194244604,0.015854511541151785,0.6415094339622641,0.9721326577614002,0.027867342238599723
YDR405W,0.911693,68,4220,122,38,0.042715827338129495,0.01585820895522388,0.6415094339622641,0.9719023491478581,0.02809765085214187
YCL037C,0.911693,68,4219,123,38,0.042940647482014385,0.015861908094238396,0.6415094339622641,0.971672040534316,0.028327959465684015
YGL219C,0.911693,67,4219,123,39,0.042715827338129495,0.01563229118058796,0.6320754716981132,0.971672040534316,0.028327959465684015
YPL183W-A,0.90064,67,4218,124,39,0.042940647482014385,0.015635939323220535,0.6320754716981132,0.9714417319207739,0.02855826807922616
YPL029W,0.90064,67,4217,125,39,0.04316546762589928,0.015639589169000934,0.6320754716981132,0.9712114233072316,0.02878857669276831
YDL045W-A,0.90064,67,4216,126,39,0.043390287769784174,0.015643240719122112,0.6320754716981132,0.9709811146936895,0.029018885306310457
YIR021W,0.90064,67,4215,127,39,0.043615107913669064,0.015646893974778142,0.6320754716981132,0.9707508060801474,0.029249193919852604
YMR225C,0.90064,67,4214,128,39,0.043839928057553955,0.015650548937164215,0.6320754716981132,0.9705204974666053,0.02947950253339475
YJR075W,0.897653,67,4213,129,39,0.044064748201438846,0.015654205607476636,0.6320754716981132,0.9702901888530631,0.029709811146936896
YNL153C,0.890077,67,4212,130,39,0.04428956834532374,0.01565786398691283,0.6320754716981132,0.9700598802395209,0.029940119760479042
YJR032W,0.889745,67,4211,131,39,0.044514388489208634,0.015661524076671342,0.6320754716981132,0.9698295716259788,0.030170428374021188
YML032C,0.887296,67,4210,132,39,0.044739208633093525,0.015665185877951834,0.6320754716981132,0.9695992630124367,0.030400736987563334
YJR118C,0.886002,66,4210,132,40,0.044514388489208634,0.015434985968194575,0.6226415094339622,0.9695992630124367,0.030400736987563334
YLR348C,0.879005,66,4209,133,40,0.044739208633093525,0.015438596491228071,0.6226415094339622,0.9693689543988945,0.03063104560110548
YNL192W,0.879005,66,4208,134,40,0.044964028776978415,0.01544220870379036,0.6226415094339622,0.9691386457853524,0.030861354214647627
YMR282C,0.868416,66,4207,135,40,0.045188848920863306,0.015445822607067634,0.6226415094339622,0.9689083371718102,0.031091662828189773
YOR266W,0.868416,65,4207,135,41,0.044964028776978415,0.015215355805243446,0.6132075471698113,0.9689083371718102,0.031091662828189773
YHR038W,0.868416,65,4206,136,41,0.045188848920863306,0.015218918286115664,0.6132075471698113,0.9686780285582681,0.03132197144173192
YOR354C,0.868416,65,4205,137,41,0.045413669064748204,0.01522248243559719,0.6132075471698113,0.9684477199447259,0.031552280055274065
YLR239C,0.868416,65,4204,138,41,0.045638489208633094,0.015226048254860623,0.6132075471698113,0.9682174113311838,0.03178258866881621
YBL005W,0.865993,65,4203,139,41,0.045863309352517985,0.015229615745079663,0.6132075471698113,0.9679871027176417,0.03201289728235836
YBR167C,0.863931,65,4202,140,41,0.046088129496402876,0.015233184907429108,0.6132075471698113,0.9677567941040995,0.032243205895900504
YNL131W,0.852737,65,4201,141,41,0.046312949640287766,0.015236755743084857,0.6132075471698113,0.9675264854905573,0.03247351450944265
YBR263W,0.848072,65,4200,142,41,0.046537769784172664,0.015240328253223915,0.6132075471698113,0.9672961768770152,0.0327038231229848
YEL031W,0.847683,65,4199,143,41,0.046762589928057555,0.01524390243902439,0.6132075471698113,0.9670658682634731,0.03293413173652695
YOL023W,0.847683,65,4198,144,41,0.046987410071942445,0.015247478301665493,0.6132075471698113,0.966835559649931,0.033164440350069095
YDR296W,0.847683,64,4198,144,42,0.046762589928057555,0.015016424213984044,0.6037735849056604,0.966835559649931,0.033164440350069095
YLR204W,0.847683,64,4197,145,42,0.046987410071942445,0.015019948368927482,0.6037735849056604,0.9666052510363887,0.03339474896361124
YMR203W,0.839741,64,4196,146,42,0.047212230215827336,0.015023474178403756,0.6037735849056604,0.9663749424228466,0.03362505757715339
YDR150W,0.839688,63,4196,146,43,0.046987410071942445,0.014792204742897394,0.5943396226415094,0.9663749424228466,0.03362505757715339
YIL098C,0.837532,63,4195,147,43,0.047212230215827336,0.014795678722404886,0.5943396226415094,0.9661446338093045,0.033855366190695534
YPR155C,0.837532,63,4194,148,43,0.047437050359712234,0.014799154334038054,0.5943396226415094,0.9659143251957624,0.03408567480423768
YGR062C,0.837532,63,4193,149,43,0.047661870503597124,0.014802631578947368,0.5943396226415094,0.9656840165822201,0.034315983417779826
YLR390W,0.837532,63,4192,150,43,0.047886690647482015,0.014806110458284371,0.5943396226415094,0.965453707968678,0.03454629203132197
YBR003W,0.829695,63,4191,151,43,0.048111510791366906,0.014809590973201692,0.5943396226415094,0.9652233993551359,0.03477660064486412
YML129C,0.827522,63,4190,152,43,0.048336330935251796,0.014813073124853044,0.5943396226415094,0.9649930907415938,0.035006909258406264
YNL073W,0.827522,63,4189,153,43,0.048561151079136694,0.014816556914393226,0.5943396226415094,0.9647627821280516,0.03523721787194841
YKL003C,0.827522,63,4188,154,43,0.048785971223021585,0.014820042342978124,0.5943396226415094,0.9645324735145094,0.03546752648549056
YIL022W,0.827522,63,4187,155,43,0.049010791366906475,0.014823529411764706,0.5943396226415094,0.9643021649009673,0.0356978350990327
YPL215W,0.827522,63,4186,156,43,0.049235611510791366,0.014827018121911038,0.5943396226415094,0.9640718562874252,0.03592814371257485
YIL065C,0.826998,62,4186,156,44,0.049010791366906475,0.014595103578154425,0.5849056603773585,0.9640718562874252,0.03592814371257485
YBR176W,0.825226,62,4185,157,44,0.049235611510791366,0.014598540145985401,0.5849056603773585,0.963841547673883,0.036158452326116995
YNR022C,0.81765,62,4184,158,44,0.04946043165467626,0.01460197833254828,0.5849056603773585,0.9636112390603409,0.03638876093965914
YBR037C,0.81765,62,4183,159,44,0.049685251798561154,0.014605418138987044,0.5849056603773585,0.9633809304467987,0.03661906955320129
YGR028W,0.81765,62,4182,160,44,0.049910071942446045,0.014608859566446749,0.5849056603773585,0.9631506218332566,0.036849378166743434
YFL018C,0.81765,62,4181,161,44,0.050134892086330936,0.014612302616073533,0.5849056603773585,0.9629203132197144,0.03707968678028558
YKL194C,0.81765,62,4180,162,44,0.050359712230215826,0.014615747289014616,0.5849056603773585,0.9626900046061723,0.037309995393827726
YDL166C,0.8145,62,4179,163,44,0.05058453237410072,0.014619193586418298,0.5849056603773585,0.9624596959926301,0.03754030400736988
YDL202W,0.812364,62,4178,164,44,0.050809352517985615,0.014622641509433962,0.5849056603773585,0.962229387379088,0.037770612620912025
YBR109C,0.811292,62,4177,165,44,0.051034172661870505,0.014626091059212079,0.5849056603773585,0.9619990787655458,0.03800092123445417
YEL003W,0.810289,62,4176,166,44,0.051258992805755396,0.0146295422369042,0.5849056603773585,0.9617687701520037,0.03823122984799632
YBR120C,0.807913,62,4175,167,44,0.05148381294964029,0.014632995043662968,0.5849056603773585,0.9615384615384616,0.038461538461538464
YKL029C,0.807913,62,4174,168,44,0.05170863309352518,0.014636449480642116,0.5849056603773585,0.9613081529249194,0.03869184707508061
YJL104W,0.798309,62,4173,169,44,0.051933453237410075,0.014639905548996458,0.5849056603773585,0.9610778443113772,0.038922155688622756
YER141W,0.798309,62,4172,170,44,0.052158273381294966,0.014643363249881908,0.5849056603773585,0.9608475356978351,0.0391524643021649
YKL212W,0.794071,62,4171,171,44,0.05238309352517986,0.014646822584455469,0.5849056603773585,0.960617227084293,0.03938277291570705
YHR142W,0.791083,62,4170,172,44,0.05260791366906475,0.014650283553875236,0.5849056603773585,0.9603869184707509,0.039613081529249194
YPL026C,0.788836,62,4169,173,44,0.05283273381294964,0.014653746159300401,0.5849056603773585,0.9601566098572086,0.03984339014279134
YOR375C,0.788836,62,4168,174,44,0.053057553956834536,0.014657210401891253,0.5849056603773585,0.9599263012436665,0.04007369875633349
YOL033W,0.788836,62,4167,175,44,0.053282374100719426,0.014660676282809175,0.5849056603773585,0.9596959926301244,0.04030400736987563
YBL088C,0.780339,62,4166,176,44,0.05350719424460432,0.01466414380321665,0.5849056603773585,0.9594656840165822,0.04053431598341778
YIL093C,0.780201,62,4165,177,44,0.05373201438848921,0.014667612964277266,0.5849056603773585,0.95923537540304,0.040764624596959925
YCR071C,0.77949,62,4164,178,44,0.0539568345323741,0.014671083767155703,0.5849056603773585,0.9590050667894979,0.04099493321050207
YER153C,0.77949,62,4163,179,44,0.054181654676258996,0.014674556213017751,0.5849056603773585,0.9587747581759558,0.04122524182404422
YOR281C,0.778414,62,4162,180,44,0.05440647482014389,0.014678030303030304,0.5849056603773585,0.9585444495624136,0.041455550437586364
YMR275C,0.778414,61,4162,180,45,0.054181654676258996,0.014444707553871654,0.5754716981132075,0.9585444495624136,0.041455550437586364
YOR187W,0.77027,61,4161,181,45,0.05440647482014389,0.014448128848886783,0.5754716981132075,0.9583141409488715,0.04168585905112851
YPL252C,0.77027,61,4160,182,45,0.05463129496402878,0.0144515517649846,0.5754716981132075,0.9580838323353293,0.041916167664670656
YML061C,0.766833,60,4160,182,46,0.05440647482014389,0.014218009478672985,0.5660377358490566,0.9580838323353293,0.041916167664670656
YGL226C-A,0.766833,60,4159,183,46,0.05463129496402878,0.01422137947380896,0.5660377358490566,0.9578535237217872,0.0421464762782128
YNL233W,0.764631,60,4158,184,46,0.05485611510791367,0.01422475106685633,0.5660377358490566,0.957623215108245,0.04237678489175495
YOR142W,0.761174,60,4157,185,46,0.05508093525179856,0.014228124258951862,0.5660377358490566,0.9573929064947029,0.0426070935052971
YMR224C,0.752199,60,4156,186,46,0.055305755395683456,0.014231499051233396,0.5660377358490566,0.9571625978811608,0.04283740211883925
YDR041W,0.752199,60,4155,187,46,0.05553057553956835,0.014234875444839857,0.5660377358490566,0.9569322892676186,0.043067710732381394
YDR148C,0.752199,60,4154,188,46,0.05575539568345324,0.014238253440911248,0.5660377358490566,0.9567019806540764,0.04329801934592354
YPL061W,0.744307,60,4153,189,46,0.05598021582733813,0.014241633040588654,0.5660377358490566,0.9564716720405343,0.043528327959465686
YML007W,0.744307,60,4152,190,46,0.05620503597122302,0.014245014245014245,0.5660377358490566,0.9562413634269922,0.04375863657300783
YEL071W,0.744307,60,4151,191,46,0.05642985611510792,0.014248397055331275,0.5660377358490566,0.9560110548134501,0.04398894518654998
YKR085C,0.741892,59,4151,191,47,0.05620503597122302,0.014014251781472684,0.5566037735849056,0.9560110548134501,0.04398894518654998
YBL057C,0.737837,59,4150,192,47,0.05642985611510792,0.014017581373247802,0.5566037735849056,0.9557807461999078,0.044219253800092125
YKR042W,0.737837,58,4150,192,48,0.05620503597122302,0.013783269961977186,0.5471698113207547,0.9557807461999078,0.044219253800092125
YPL013C,0.734604,58,4149,193,48,0.05642985611510792,0.013786546232469693,0.5471698113207547,0.9555504375863657,0.04444956241363427
YLR262C-A,0.733351,58,4148,194,48,0.05665467625899281,0.01378982406086543,0.5471698113207547,0.9553201289728236,0.04467987102717642
YBL043W,0.733351,58,4147,195,48,0.0568794964028777,0.013793103448275862,0.5471698113207547,0.9550898203592815,0.04491017964071856
YBR171W,0.73201,58,4146,196,48,0.05710431654676259,0.01379638439581351,0.5471698113207547,0.9548595117457392,0.04514048825426071
YFR019W,0.731145,58,4145,197,48,0.05732913669064748,0.013799666904591957,0.5471698113207547,0.9546292031321971,0.045370796867802855
YJL095W,0.726914,58,4144,198,48,0.05755395683453238,0.013802950975725845,0.5471698113207547,0.954398894518655,0.045601105481345
