Gene,Label,Annos,Score,Background Score,Precision,Recall,False Positive Rate
YBL097W,-1,-/-,-44.76439682394266,-550.853163331747,0.0661715057393653,0.7538461538461538,0.8181011535048802
YML049C,-1,-/-,-44.80565570667386,-593.0665594004095,0.0661491731353358,0.7538461538461538,0.818396923986986
YDL154W,-1,-/-,-44.806284572929144,-433.004092361778,0.06612685560053981,0.7538461538461538,0.818692694469092
YLR032W,-1,-/-,-44.83266280591488,-599.5453984215856,0.06610455311973018,0.7538461538461538,0.8189884649511979
YKL019W,-1,-/-,-44.85314916819334,-704.2887734174728,0.06608226567768037,0.7538461538461538,0.8192842354333038
YPL265W,-1,-/-,-44.89816799759865,-672.8928371146321,0.06605999325918437,0.7538461538461538,0.8195800059154097
YGR274C,-1,-/-,-44.90859091281891,-607.2428558021784,0.0660377358490566,0.7538461538461538,0.8198757763975155
YGR192C,-1,-/-,-44.968374617397785,-655.4155808910728,0.06601549343213203,0.7538461538461538,0.8201715468796215
YJR150C,-1,-/-,-44.985452860593796,-544.9392556101084,0.06599326599326599,0.7538461538461538,0.8204673173617273
YPR104C,-1,-/-,-45.19156643003225,-469.52365869283676,0.06597105351733423,0.7538461538461538,0.8207630878438332
YPR107C,-1,-/-,-45.22001928836107,-621.6246734634042,0.06594885598923284,0.7538461538461538,0.8210588583259391
YDR142C,1,+/+,-45.24668578058481,-685.4660303220153,0.06626303397241844,0.7576923076923077,0.8210588583259391
YGR143W,-1,-/-,-45.26145841181278,-664.4413414150476,0.06624075319435105,0.7576923076923077,0.821354628808045
YLR329W,-1,-/-,-45.267315216362476,-657.2755801007152,0.06621848739495799,0.7576923076923077,0.8216503992901508
YBR153W,-1,-/-,-45.31217621266842,-483.5380402728915,0.06619623655913978,0.7576923076923077,0.8219461697722568
YBR131W,1,+/+,-45.40360417217016,-651.8150416016579,0.06650990930466913,0.7615384615384615,0.8219461697722568
YBL105C,-1,-/-,-45.417982675135136,-638.6494217291474,0.06648757555406314,0.7615384615384615,0.8222419402543626
YDR158W,-1,-/-,-45.593958489596844,-599.959180906415,0.06646525679758308,0.7615384615384615,0.8225377107364685
YML004C,-1,-/-,-45.59815179556608,-629.8886025175452,0.06644295302013423,0.7615384615384615,0.8228334812185744
YLL040C,-1,-/+,-45.626406878232956,-713.1933252215385,0.06642066420664207,0.7615384615384615,0.8231292517006803
YDR485C,1,+/-,-45.79540033638477,-619.43725617975,0.06673373574782025,0.7653846153846153,0.8231292517006803
YER074W-A,-1,-/+,-45.81977517902851,-632.6446801200509,0.06671136439825678,0.7653846153846153,0.8234250221827861
YCL024W,-1,-/-,-45.88987347483635,-436.84827241674066,0.06668900804289545,0.7653846153846153,0.8237207926648921
YOR334W,-1,-/-,-45.93335094302893,-670.5662965252995,0.06666666666666667,0.7653846153846153,0.8240165631469979
YAL053W,-1,-/-,-45.952573388814926,-706.5121622830629,0.0666443402545211,0.7653846153846153,0.8243123336291038
YNR016C,1,+/+,-46.03607753664255,-669.5882941931486,0.06695681285570806,0.7692307692307693,0.8243123336291038
YMR204C,-1,-/-,-46.121084935963154,-541.1881544366479,0.06693440428380187,0.7692307692307693,0.8246081041112097
YDR335W,1,+/+,-46.183371655642986,-663.5572726130486,0.06724657075945133,0.7730769230769231,0.8246081041112097
YGL223C,-1,-/+,-46.18861626088619,-711.5270013138652,0.06722408026755852,0.7730769230769231,0.8249038745933156
YOR349W,-1,-/-,-46.21783369034529,-553.392095901072,0.06720160481444333,0.7730769230769231,0.8251996450754214
YGR014W,-1,-/-,-46.23745705932379,-707.5608717501163,0.06717914438502674,0.7730769230769231,0.8254954155575274
YDR265W,-1,-/+,-46.29335318133235,-400.347044121474,0.06715669896424992,0.7730769230769231,0.8257911860396332
YEL012W,-1,-/-,-46.297169759869576,-691.4569739922881,0.06713426853707415,0.7730769230769231,0.8260869565217391
YER070W,-1,-/-,-46.345742739737034,-625.3154998123646,0.0671118530884808,0.7730769230769231,0.826382727003845
YGL017W,-1,-/-,-46.44215843081474,-607.6360093653202,0.0670894526034713,0.7730769230769231,0.8266784974859509
YCR038C,-1,-/-,-46.48809885978699,-669.3975904807448,0.06706706706706707,0.7730769230769231,0.8269742679680568
YDL117W,-1,-/-,-46.539002418518066,-601.7527161538601,0.06704469646430954,0.7730769230769231,0.8272700384501627
YOR023C,-1,-/-,-46.55845081806183,-663.519049398601,0.06702234078026009,0.7730769230769231,0.8275658089322686
YPR055W,-1,-/+,-46.592662036418915,-616.9785694032907,0.067,0.7730769230769231,0.8278615794143744
YPR178W,-1,-/-,-46.61889461427927,-611.2724065482616,0.06697767410863045,0.7730769230769231,0.8281573498964804
YFL008W,-1,-/-,-46.6453171223402,-569.1982881873846,0.06695536309127248,0.7730769230769231,0.8284531203785862
YJL133W,-1,-/-,-46.70579183101654,-618.5448424741626,0.06693306693306693,0.7730769230769231,0.8287488908606921
YLR265C,-1,-/-,-46.74925325065851,-663.569711253047,0.06691078561917443,0.7730769230769231,0.829044661342798
YMR168C,-1,-/-,-46.780123859643936,-639.1525215730071,0.06688851913477538,0.7730769230769231,0.8293404318249039
YLR357W,-1,-/-,-46.81239114701748,-731.3116701990366,0.06686626746506986,0.7730769230769231,0.8296362023070097
YMR311C,-1,-/-,-46.814560659229755,-628.7262763231993,0.06684403059527769,0.7730769230769231,0.8299319727891157
YMR172W,-1,-/-,-46.81920703500509,-653.8402885049582,0.06682180851063829,0.7730769230769231,0.8302277432712215
YFR053C,-1,-/-,-46.9063178896904,-610.1226477101445,0.06679960119641076,0.7730769230769231,0.8305235137533274
YMR179W,-1,-/-,-46.996030390262604,-568.5829915776849,0.06677740863787375,0.7730769230769231,0.8308192842354333
YDR439W,-1,-/-,-47.121020793914795,-691.8293911218643,0.06675523082032547,0.7730769230769231,0.8311150547175392
YHR172W,-1,-/-,-47.18767435103655,-578.4401499703526,0.06673306772908366,0.7730769230769231,0.831410825199645
YML058W-A,-1,-/-,-47.27554505318403,-638.1738947629929,0.06671091934948556,0.7730769230769231,0.831706595681751
YOR073W,-1,-/-,-47.29994735866785,-593.7748150750995,0.06668878566688785,0.7730769230769231,0.8320023661638568
YJR103W,-1,-/-,-47.35091979801655,-679.3320594057441,0.06666666666666667,0.7730769230769231,0.8322981366459627
YPL022W,-1,-/-,-47.35355666279793,-675.0009779110551,0.0666445623342175,0.7730769230769231,0.8325939071280686
YKL208W,-1,-/-,-47.56105080246925,-662.8302995637059,0.06662247265495526,0.7730769230769231,0.8328896776101745
YDR397C,-1,-/-,-47.58498002588749,-617.943529419601,0.06660039761431412,0.7730769230769231,0.8331854480922803
YDR218C,-1,-/-,-47.6654412522912,-692.6344841346145,0.0665783371977476,0.7730769230769231,0.8334812185743863
YJR135C,-1,-/-,-47.7135986238718,-655.9070497825742,0.06655629139072848,0.7730769230769231,0.8337769890564921
YBR231C,-1,-/-,-47.724559880793095,-618.9056588858366,0.06653426017874876,0.7730769230769231,0.834072759538598
YKR059W,-1,-/-,-47.74804872274399,-679.3122339248657,0.06651224354731966,0.7730769230769231,0.8343685300207039
YOR204W,-1,-/-,-47.77520488202572,-659.0521224960685,0.06649024148197155,0.7730769230769231,0.8346643005028098
YPR175W,-1,-/-,-47.80468408763409,-620.3382556587458,0.06646825396825397,0.7730769230769231,0.8349600709849158
YDR243C,-1,-/-,-47.83703638613224,-718.7140144854784,0.06644628099173554,0.7730769230769231,0.8352558414670216
YJR119C,-1,-/-,-48.02529991418123,-681.7163643836975,0.06642432253800397,0.7730769230769231,0.8355516119491275
YGR172C,-1,-/+,-48.032545156776905,-616.4357643052936,0.06640237859266601,0.7730769230769231,0.8358473824312334
YNL317W,-1,-/-,-48.04926933348179,-606.0200508609414,0.06638044914134743,0.7730769230769231,0.8361431529133393
YOR148C,-1,-/-,-48.08852955698967,-631.9495703652501,0.06635853416969296,0.7730769230769231,0.8364389233954451
YLR132C,-1,-/-,-48.091513961553574,-606.5403864979744,0.06633663366336634,0.7730769230769231,0.8367346938775511
YPR093C,-1,-/-,-48.11267264187336,-733.703048504889,0.06631474760805015,0.7730769230769231,0.8370304643596569
YLR034C,-1,-/-,-48.1209739074111,-643.5923425778747,0.06629287598944592,0.7730769230769231,0.8373262348417628
YAR009C,-1,-/-,-48.15468257665634,-631.3297782093287,0.06627101879327399,0.7730769230769231,0.8376220053238687
YMR140W,-1,-/-,-48.15688570588827,-695.872409902513,0.06624917600527357,0.7730769230769231,0.8379177758059746
YCL020W,-1,-/-,-48.171163849532604,-703.4321961402893,0.06622734761120264,0.7730769230769231,0.8382135462880804
YJL201W,-1,-/-,-48.216218039393425,-735.9032206088305,0.06620553359683795,0.7730769230769231,0.8385093167701864
YPR134W,-1,-/-,-48.2198186442256,-739.3877150341868,0.06618373394797497,0.7730769230769231,0.8388050872522922
YMR239C,-1,-/-,-48.28945525363088,-571.4159082882106,0.06616194865042792,0.7730769230769231,0.8391008577343981
YGL133W,-1,-/-,-48.29225142300129,-702.3892585635185,0.06614017769002961,0.7730769230769231,0.839396628216504
YDL019C,-1,-/-,-48.40425065904856,-616.9603096842766,0.06611842105263158,0.7730769230769231,0.8396923986986099
YER169W,-1,-/-,-48.4608903080225,-748.1377442926168,0.06609667872410391,0.7730769230769231,0.8399881691807157
YLR450W,-1,-/-,-48.47535417228937,-654.116536013782,0.06607495069033531,0.7730769230769231,0.8402839396628217
YBR196C,-1,-/-,-48.48541896045208,-623.6620812416077,0.06605323693723299,0.7730769230769231,0.8405797101449275
YBL034C,-1,-/-,-48.60022056102753,-587.1743279919028,0.06603153745072274,0.7730769230769231,0.8408754806270334
YNL029C,-1,-/-,-48.629913836717606,-594.5169227942824,0.06600985221674877,0.7730769230769231,0.8411712511091393
YOL129W,1,+/+,-48.647126108407974,-640.8753197416663,0.06631648063033486,0.7769230769230769,0.8411712511091393
YHR190W,-1,-/-,-48.65838943421841,-714.4150647073984,0.0662947161142107,0.7769230769230769,0.8414670215912452
YLR426W,-1,-/-,-48.69408841431141,-668.0095883011818,0.0662729658792651,0.7769230769230769,0.841762792073351
YOR094W,1,+/+,-48.960194543004036,-653.9948587566614,0.0665792062971466,0.7807692307692308,0.841762792073351
YPL132W,-1,-/-,-48.960841216146946,-644.1139642447233,0.06655737704918033,0.7807692307692308,0.842058562555457
YJR066W,-1,-/-,-48.96756087988615,-663.3011315390468,0.06653556211078335,0.7807692307692308,0.8423543330375628
YOR368W,-1,-/-,-48.96776111423969,-632.6974572315812,0.06651376146788991,0.7807692307692308,0.8426501035196687
YJL210W,-1,-/+,-49.08100837469101,-679.3669037744403,0.06649197510645267,0.7807692307692308,0.8429458740017747
YOL067C,-1,-/-,-49.10133183002472,-622.665682181716,0.06647020301244269,0.7807692307692308,0.8432416444838805
YIL106W,-1,-/-,-49.13731014728546,-692.6172458082438,0.06644844517184943,0.7807692307692308,0.8435374149659864
YLR347C,1,+/+,-49.15550950914621,-688.7240588888526,0.06675392670157068,0.7846153846153846,0.8435374149659864
YHR073W,-1,-/-,-49.23375019431114,-630.1445019617677,0.06673209028459273,0.7846153846153846,0.8438331854480923
YDR080W,1,+/+,-49.256035178899765,-619.7273065522313,0.0670372792674951,0.7884615384615384,0.8438331854480923
YER041W,-1,-/-,-49.271804094314575,-664.5658220276237,0.06701536449820203,0.7884615384615384,0.8441289559301982
YNR048W,-1,-/-,-49.29894482344389,-703.6193332821131,0.06699346405228758,0.7884615384615384,0.844424726412304
YKL074C,-1,-/-,-49.37458147108555,-694.4471209123731,0.06697157791571381,0.7884615384615384,0.84472049689441
YBR068C,-1,-/-,-49.381103686988354,-699.5509808063507,0.06694970607446114,0.7884615384615384,0.8450162673765158
YBR083W,-1,-/-,-49.4623654410243,-688.3412639349699,0.06692784851452824,0.7884615384615384,0.8453120378586217
YKL194C,-1,-/-,-49.467243887484074,-680.9585722461343,0.06690600522193212,0.7884615384615384,0.8456078083407276
YOR355W,-1,-/-,-49.51921085268259,-711.6360957622528,0.06688417618270799,0.7884615384615384,0.8459035788228335
YNL192W,-1,-/-,-49.540002934634686,-790.8019201084971,0.06686236138290932,0.7884615384615384,0.8461993493049393
YAL009W,-1,-/-,-49.59673124551773,-612.5450132638216,0.06684056080860776,0.7884615384615384,0.8464951197870453
YOL100W,-1,-/-,-49.66038578748703,-711.2746185287833,0.06681877444589308,0.7884615384615384,0.8467908902691511
YPL048W,-1,-/-,-49.7043682038784,-637.8643292039633,0.06679700228087325,0.7884615384615384,0.847086660751257
YLR059C,-1,-/-,-49.7302115932107,-699.5683446675539,0.06677524429967427,0.7884615384615384,0.8473824312333629
YIR033W,-1,-/-,-49.764146097004414,-741.4876037985086,0.06675350048844025,0.7884615384615384,0.8476782017154688
YGL051W,-1,-/+,-49.77976502478123,-768.8998825550079,0.06673177083333333,0.7884615384615384,0.8479739721975746
YDR043C,-1,-/-,-49.78989516943693,-702.1385433748364,0.06671005532053369,0.7884615384615384,0.8482697426796806
YAL011W,-1,-/-,-49.81277098879218,-544.3918800167739,0.06668835393623943,0.7884615384615384,0.8485655131617864
YKR002W,-1,-/-,-49.82044219970703,-689.851225733757,0.06666666666666667,0.7884615384615384,0.8488612836438924
YNL245C,-1,-/-,-49.905238725245,-784.2595327049494,0.06664499349804942,0.7884615384615384,0.8491570541259982
YOL044W,1,+/+,-49.923753045499325,-726.619484052062,0.0669483262918427,0.7923076923076923,0.8491570541259982
YHR170W,1,+/+,-49.95551896095276,-661.6713226810098,0.06725146198830409,0.7961538461538461,0.8491570541259982
YKL108W,-1,-/-,-49.98714501410723,-713.60868357867,0.06722962000649561,0.7961538461538461,0.8494528246081041
YDR470C,-1,-/-,-50.0876524373889,-761.2771784737706,0.0672077922077922,0.7961538461538461,0.84974859509021
YBL025W,-1,-/-,-50.092317186295986,-595.0450500249863,0.06718597857838364,0.7961538461538461,0.8500443655723159
YHR175W,-1,-/-,-50.121643751859665,-677.0898665338755,0.06716417910447761,0.7961538461538461,0.8503401360544217
YAL025C,-1,-/-,-50.12758915126324,-625.3361439183354,0.0671423937722997,0.7961538461538461,0.8506359065365277
YOR149C,-1,-/-,-50.29001358896494,-687.5095801725984,0.06712062256809338,0.7961538461538461,0.8509316770186336
YPL187W,-1,-/-,-50.32833530753851,-695.134697958827,0.06709886547811994,0.7961538461538461,0.8512274475007394
YIR022W,1,+/+,-50.36997137218714,-657.931411087513,0.06740116655865197,0.8,0.8512274475007394
YDR306C,-1,-/-,-50.42927421629429,-644.980336509645,0.06737933268545514,0.8,0.8515232179828454
YEL004W,-1,-/-,-50.43732210993767,-703.0414872542024,0.06735751295336788,0.8,0.8518189884649512
YMR229C,-1,-/-,-50.4569119066,-640.5889942571521,0.06733570734865653,0.8,0.8521147589470571
YLR055C,-1,-/-,-50.508370123803616,-582.973029114306,0.06731391585760518,0.8,0.852410529429163
YDL046W,-1,-/-,-50.56056082248688,-685.1477324590087,0.06729213846651569,0.8,0.8527062999112689
YPL145C,-1,-/-,-50.58561684936285,-629.0636558756232,0.06727037516170763,0.8,0.8530020703933747
YDR181C,-1,-/-,-50.719716377556324,-718.5073186457157,0.06724862592951826,0.8,0.8532978408754807
YGR024C,-1,-/-,-50.72207321226597,-783.7567639276385,0.06722689075630252,0.8,0.8535936113575865
YLR150W,-1,-/-,-50.78032370656729,-633.8663915768266,0.06720516962843295,0.8,0.8538893818396924
YER161C,-1,-/-,-50.783252105116844,-598.0131720453501,0.06718346253229975,0.8,0.8541851523217983
YIL126W,-1,-/-,-50.7946744710207,-614.1334367841482,0.06716176945431063,0.8,0.8544809228039042
YPL016W,-1,-/-,-50.81164287775755,-657.8672632947564,0.0671400903808909,0.8,0.85477669328601
YER190W,-1,-/-,-50.84409311413765,-695.840401366353,0.06711842529848339,0.8,0.855072463768116
YDR065W,-1,-/-,-50.87510249763727,-670.0492167025805,0.06709677419354838,0.8,0.8553682342502218
YDR092W,-1,-/+,-51.00881019979715,-648.3423353210092,0.06707513705256368,0.8,0.8556640047323277
YLR360W,-1,-/+,-51.05382243543863,-720.4095858484507,0.0670535138620245,0.8,0.8559597752144336
YDR448W,-1,-/-,-51.068600818514824,-683.7405206486583,0.06703190460844344,0.8,0.8562555456965395
YJL115W,-1,-/-,-51.11857572197914,-617.6485349237919,0.06701030927835051,0.8,0.8565513161786453
YJL042W,-1,-/-,-51.19828274846077,-744.0122290179133,0.06698872785829307,0.8,0.8568470866607513
YHR034C,-1,-/-,-51.217659294605255,-602.7324406206608,0.0669671603348358,0.8,0.8571428571428571
YJR046W,-1,-/-,-51.27211371064186,-760.6179876551032,0.06694560669456066,0.8,0.857438627624963
YOR080W,-1,-/-,-51.282109044492245,-662.0079338401556,0.06692406692406692,0.8,0.8577343981070689
YMR059W,-1,-/-,-51.36113090068102,-717.3339668288827,0.06690254100997105,0.8,0.8580301685891748
YPL242C,-1,-/-,-51.39881758391857,-678.0994096398354,0.06688102893890675,0.8,0.8583259390712807
YLR401C,-1,-/-,-51.483436562120914,-687.9299598112702,0.06685953069752491,0.8,0.8586217095533866
YPL267W,-1,-/-,-51.592388056218624,-653.129142716527,0.06683804627249357,0.8,0.8589174800354925
YGL028C,-1,-/-,-51.65036220103502,-788.8198052942753,0.06681657565049791,0.8,0.8592132505175983
YBR015C,-1,-/-,-51.67139853537083,-778.3149571418762,0.06679511881824021,0.8,0.8595090209997043
YFR031C,-1,-/-,-51.825894474983215,-676.7843741029501,0.06677367576243981,0.8,0.8598047914818101
YPL040C,-1,-/-,-51.88058802485466,-720.9012880474329,0.06675224646983312,0.8,0.860100561963916
YKR029C,-1,-/-,-51.919016025960445,-725.727678515017,0.06673083092717357,0.8,0.8603963324460219
YDR264C,1,+/+,-51.96286438405514,-763.4734570533037,0.06703014753046825,0.8038461538461539,0.8603963324460219
YBL061C,-1,-/-,-52.002441205084324,-691.8546232879162,0.06700865662071177,0.8038461538461539,0.8606921029281278
YFR047C,-1,-/-,-52.005775809288025,-691.7735252082348,0.06698717948717949,0.8038461538461539,0.8609878734102336
YHL020C,-1,-/-,-52.01450003683567,-720.8120893090963,0.06696571611662928,0.8038461538461539,0.8612836438923396
YIL017C,-1,-/-,-52.053739577531815,-697.9213180020452,0.066944266495836,0.8038461538461539,0.8615794143744454
YLR182W,-1,-/-,-52.08232402801514,-645.8109938502312,0.06692283061159142,0.8038461538461539,0.8618751848565513
YGL244W,-1,-/-,-52.1154562830925,-679.7051237747073,0.06690140845070422,0.8038461538461539,0.8621709553386572
YHR174W,-1,-/-,-52.18316700309515,-675.6803343445063,0.06688,0.8038461538461539,0.8624667258207631
YNL230C,-1,-/-,-52.199380323290825,-715.4306304827332,0.06685860524632117,0.8038461538461539,0.8627624963028689
YDR120C,-1,-/-,-52.22245138883591,-643.3818053528666,0.06683722417652702,0.8038461538461539,0.8630582667849749
YFL016C,-1,-/-,-52.25026502460241,-654.7829594612122,0.0668158567774936,0.8038461538461539,0.8633540372670807
YOL089C,-1,-/-,-52.30893314629793,-762.5837181657553,0.06679450303611377,0.8038461538461539,0.8636498077491866
YER019C-A,1,+/+,-52.31726438552141,-666.3626599758863,0.0670926517571885,0.8076923076923077,0.8636498077491866
YNR039C,-1,-/-,-52.31996127218008,-796.5672493502498,0.06707122325135739,0.8076923076923077,0.8639455782312925
YMR109W,-1,-/-,-52.396549224853516,-749.5803240835667,0.06704980842911877,0.8076923076923077,0.8642413487133984
YDR085C,-1,-/-,-52.41384714841843,-759.4363499805331,0.06702840727736993,0.8076923076923077,0.8645371191955042
YPR034W,-1,-/-,-52.44120166450739,-672.7763823270798,0.06700701978302488,0.8076923076923077,0.8648328896776102
YLR139C,-1,-/-,-52.61894941329956,-715.6056664511561,0.06698564593301436,0.8076923076923077,0.865128660159716
YLR324W,-1,-/-,-52.62537032365799,-812.5836893841624,0.06696428571428571,0.8076923076923077,0.865424430641822
YOR025W,-1,-/-,-52.639817260205746,-743.969619333744,0.066942939113803,0.8076923076923077,0.8657202011239278
YOR244W,-1,-/-,-52.66416773945093,-708.5763933956623,0.06692160611854685,0.8076923076923077,0.8660159716060337
YDR416W,-1,-/-,-52.801513373851776,-729.9762207493186,0.0669002867155145,0.8076923076923077,0.8663117420881397
YML013W,-1,-/-,-52.875345923006535,-808.6379980742931,0.06687898089171974,0.8076923076923077,0.8666075125702455
YDR285W,-1,-/-,-52.88928799331188,-697.4607139900327,0.06685768863419293,0.8076923076923077,0.8669032830523514
YNL107W,-1,-/-,-52.929253436625004,-781.9711277708411,0.0668364099299809,0.8076923076923077,0.8671990535344573
YNL015W,-1,-/+,-52.930738136172295,-727.5796339586377,0.066815144766147,0.8076923076923077,0.8674948240165632
YIL098C,-1,-/-,-52.937359139323235,-657.4335718601942,0.06679389312977099,0.8076923076923077,0.867790594498669
YOR030W,-1,-/-,-52.964157693088055,-735.1667436361313,0.06677265500794913,0.8076923076923077,0.868086364980775
YDL224C,-1,-/-,-52.96418105810881,-735.1378626301885,0.06675143038779402,0.8076923076923077,0.8683821354628808
YBL011W,-1,-/-,-53.01323080807924,-701.1851586773992,0.0667302192564347,0.8076923076923077,0.8686779059449867
YLR075W,-1,-/-,-53.0185109898448,-649.4154263883829,0.06670902160101652,0.8076923076923077,0.8689736764270926
YCR075C,-1,-/-,-53.13785672187805,-703.3195815831423,0.06668783740870117,0.8076923076923077,0.8692694469091985
YJL191W,-1,-/-,-53.148688189685345,-682.8162382021546,0.06666666666666667,0.8076923076923077,0.8695652173913043
YJR033C,-1,-/+,-53.17237277328968,-734.2657983824611,0.06664550936210727,0.8076923076923077,0.8698609878734103
YIL022W,1,+/+,-53.1945711299777,-616.9163106530905,0.06694162436548223,0.8115384615384615,0.8698609878734103
YPR020W,-1,-/-,-53.23668364435434,-656.3549913913012,0.06692039327624484,0.8115384615384615,0.8701567583555161
YJR055W,-1,-/-,-53.26061571389437,-665.4613750055432,0.06689917564996829,0.8115384615384615,0.870452528837622
YPL008W,-1,-/-,-53.278394266963005,-653.862924516201,0.06687797147385104,0.8115384615384615,0.8707482993197279
YBR081C,-1,-/-,-53.3180278763175,-594.9227497056127,0.06685678073510773,0.8115384615384615,0.8710440698018338
YML005W,-1,-/-,-53.33335725963116,-755.1625446006656,0.06683560342096928,0.8115384615384615,0.8713398402839396
YBR286W,-1,-/-,-53.33435848355293,-762.3285417109728,0.06681443951868271,0.8115384615384615,0.8716356107660456
YGL119W,-1,-/-,-53.48950918018818,-686.0583240166306,0.06679328901551124,0.8115384615384615,0.8719313812481514
YLR098C,-1,-/-,-53.58354629576206,-822.129815749824,0.06677215189873417,0.8115384615384615,0.8722271517302573
YBR195C,-1,-/-,-53.625266812741756,-716.7008058801293,0.06675102815564694,0.8115384615384615,0.8725229222123632
YDR328C,-1,-/-,-53.64176392555237,-655.3889549970627,0.06672991777356103,0.8115384615384615,0.8728186926944691
YGR037C,-1,-/-,-53.701854422688484,-682.7495570927858,0.06670882073980398,0.8115384615384615,0.8731144631765749
YBL085W,-1,-/-,-53.75388561934233,-640.8735286965966,0.06668773704171935,0.8115384615384615,0.8734102336586809
YOR060C,-1,-/-,-53.78241328150034,-736.2429965138435,0.06666666666666667,0.8115384615384615,0.8737060041407867
YHR204W,-1,-/-,-53.79277665168047,-779.3958970010281,0.06664560960202148,0.8115384615384615,0.8740017746228926
YOR341W,-1,-/-,-53.861192144453526,-716.6609300374985,0.06662456583517525,0.8115384615384615,0.8742975451049986
YPR037C,-1,-/-,-53.861980587244034,-759.5493558943272,0.06660353535353536,0.8115384615384615,0.8745933155871044
YJL092W,-1,-/-,-53.86883318424225,-738.3324241936207,0.0665825181445251,0.8115384615384615,0.8748890860692103
YER013W,-1,-/-,-53.87085672467947,-691.1330868154764,0.0665615141955836,0.8115384615384615,0.8751848565513162
YHR090C,-1,-/-,-53.89180387556553,-703.8330768123269,0.06654052349416588,0.8115384615384615,0.8754806270334221
YKL012W,-1,-/-,-53.909939758479595,-677.9272208437324,0.06651954602774275,0.8115384615384615,0.8757763975155279
YPR075C,-1,-/-,-53.92857025563717,-805.1949584037066,0.06649858178380082,0.8115384615384615,0.8760721679976339
YOL023W,-1,-/-,-53.99436066299677,-711.2421161159873,0.06647763074984248,0.8115384615384615,0.8763679384797397
YLR106C,-1,-/-,-54.04440698772669,-721.3624362125993,0.06645669291338582,0.8115384615384615,0.8766637089618456
YDR206W,-1,-/-,-54.091483138501644,-800.7747726887465,0.06643576826196473,0.8115384615384615,0.8769594794439515
YCR065W,-1,-/-,-54.13071650266647,-729.9312321841717,0.06641485678312874,0.8115384615384615,0.8772552499260574
YEL013W,1,+/+,-54.23552054911852,-743.1238187626004,0.06670862177470108,0.8153846153846154,0.8772552499260574
YNR032C-A,-1,-/-,-54.27577143162489,-599.2895080447197,0.06668763762189368,0.8153846153846154,0.8775510204081632
YML060W,-1,-/-,-54.34251492470503,-660.7247034683824,0.06666666666666667,0.8153846153846154,0.8778467908902692
YDR062W,-1,-/-,-54.36443571746349,-728.8268925920129,0.06664570889657341,0.8153846153846154,0.878142561372375
YEL032W,-1,-/-,-54.39274276047945,-722.9755546301603,0.0666247642991829,0.8153846153846154,0.878438331854481
YGL037C,-1,-/-,-54.46393879503012,-704.3388292789459,0.0666038328620798,0.8153846153846154,0.8787341023365868
YLR196W,-1,-/-,-54.48271484673023,-684.7352310568094,0.06658291457286432,0.8153846153846154,0.8790298728186927
YNL079C,-1,-/-,-54.50747758150101,-686.7791220769286,0.06656200941915227,0.8153846153846154,0.8793256433007985
YGR199W,-1,-/-,-54.53396422415972,-713.8873582035303,0.06654111738857502,0.8153846153846154,0.8796214137829045
YEL050C,-1,-/-,-54.56934016942978,-660.3729472085834,0.06652023846877941,0.8153846153846154,0.8799171842650103
YDR483W,-1,-/-,-54.56966772675514,-708.7008736953139,0.06649937264742785,0.8153846153846154,0.8802129547471162
YIL051C,-1,-/-,-54.74620708823204,-686.9253410622478,0.06647851991219818,0.8153846153846154,0.8805087252292221
YOL158C,-1,-/-,-54.751230359077454,-737.5130376145244,0.0664576802507837,0.8153846153846154,0.880804495711328
YJL034W,1,+/+,-54.82228750735521,-735.5475201159716,0.06675023503603886,0.8192307692307692,0.880804495711328
YPL053C,-1,-/-,-54.918552063405514,-734.716415733099,0.06672932330827068,0.8192307692307692,0.8811002661934338
YHR094C,-1,-/-,-54.938518077135086,-750.2107439115644,0.06670842467898529,0.8192307692307692,0.8813960366755398
YDR087C,-1,-/-,-55.00911206752062,-715.6426108404994,0.06668753913587977,0.8192307692307692,0.8816918071576456
YDR103W,-1,-/-,-55.13962455838919,-751.3676275536418,0.06666666666666667,0.8192307692307692,0.8819875776397516
YHR163W,-1,-/-,-55.145777113735676,-743.6628465205431,0.06664580725907385,0.8192307692307692,0.8822833481218575
YDR163W,-1,-/-,-55.163663409650326,-703.125790335238,0.06662496090084455,0.8192307692307692,0.8825791186039633
YPL093W,1,+/-,-55.19421696662903,-688.0718775317073,0.066916823014384,0.823076923076923,0.8825791186039633
YDR407C,-1,-/-,-55.387779019773006,-679.4277216792107,0.06689590497030322,0.823076923076923,0.8828748890860693
YOL072W,-1,-/-,-55.42488116770983,-726.9764544069767,0.066875,0.823076923076923,0.8831706595681751
YMR043W,-1,-/-,-55.54443594813347,-734.03312908113,0.0668541080912215,0.823076923076923,0.883466430050281
YDR151C,-1,-/-,-55.640787310898304,-723.7754022553563,0.06683322923173017,0.823076923076923,0.8837622005323869
YLR233C,-1,-/-,-55.68650855123997,-783.4249840378761,0.06681236340930377,0.823076923076923,0.8840579710144928
YLL042C,1,+/+,-55.69696328788996,-739.0459847822785,0.06710362047440699,0.8269230769230769,0.8840579710144928
YMR198W,-1,-/-,-55.71599157899618,-709.8072858601809,0.06708268330733229,0.8269230769230769,0.8843537414965986
YMR026C,1,+/+,-55.76307909190655,-862.3607389330864,0.06737367436057393,0.8307692307692308,0.8843537414965986
