Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x250000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x250000x53_batch50_Test_/
100 Batch Cumulative Loss: 197.39014786481857
Time for 100 Batches: 0.47378953695297243
100 Batch Cumulative Loss: 175.46171987056732
Time for 100 Batches: 0.47214561700820923
100 Batch Cumulative Loss: 171.32097578048706
Time for 100 Batches: 0.4730567773183187
100 Batch Cumulative Loss: 160.53281378746033
Time for 100 Batches: 0.479809041817983
100 Batch Cumulative Loss: 158.9533730149269
Time for 100 Batches: 0.47465059757232664
100 Batch Cumulative Loss: 156.25070530176163
Time for 100 Batches: 0.4679644227027893
100 Batch Cumulative Loss: 158.90834373235703
Time for 100 Batches: 0.476357630888621
100 Batch Cumulative Loss: 158.39122986793518
Time for 100 Batches: 0.4781633456548055
100 Batch Cumulative Loss: 174.52612656354904
Time for 100 Batches: 0.4731409271558126
100 Batch Cumulative Loss: 161.75282341241837
Time for 100 Batches: 0.4730373382568359
100 Batch Cumulative Loss: 162.36816066503525
Time for 100 Batches: 0.4750897288322449
100 Batch Cumulative Loss: 164.72654062509537
Time for 100 Batches: 0.4717246890068054
100 Batch Cumulative Loss: 153.22357499599457
Time for 100 Batches: 0.47798110644022623
100 Batch Cumulative Loss: 156.42596977949142
Time for 100 Batches: 0.4734658678372701
100 Batch Cumulative Loss: 166.3880005478859
Time for 100 Batches: 0.4766342918078105
100 Batch Cumulative Loss: 161.36103874444962
Time for 100 Batches: 0.477602215607961
100 Batch Cumulative Loss: 170.93867921829224
Time for 100 Batches: 0.4797301252683004
100 Batch Cumulative Loss: 147.12399542331696
Time for 100 Batches: 0.47767085234324136
100 Batch Cumulative Loss: 161.97773802280426
Time for 100 Batches: 0.4752080837885539
100 Batch Cumulative Loss: 164.50023555755615
Time for 100 Batches: 0.4760389884312948
100 Batch Cumulative Loss: 165.2402932047844
Time for 100 Batches: 0.47795403003692627
100 Batch Cumulative Loss: 161.31612116098404
Time for 100 Batches: 0.4719672083854675
100 Batch Cumulative Loss: 157.32091146707535
Time for 100 Batches: 0.4764347314834595
100 Batch Cumulative Loss: 193.07667243480682
Time for 100 Batches: 0.47733703851699827
100 Batch Cumulative Loss: 188.55272954702377
Time for 100 Batches: 0.47708845933278404
100 Batch Cumulative Loss: 163.38035809993744
Time for 100 Batches: 0.47743446032206216
100 Batch Cumulative Loss: 154.07856380939484
Time for 100 Batches: 0.47820746898651123
100 Batch Cumulative Loss: 157.53385734558105
Time for 100 Batches: 0.476092795530955
100 Batch Cumulative Loss: 156.2144739627838
Time for 100 Batches: 0.47336361805597943
100 Batch Cumulative Loss: 148.78175574541092
Time for 100 Batches: 0.48451967239379884
100 Batch Cumulative Loss: 148.8220499753952
Time for 100 Batches: 0.47248293956120807
100 Batch Cumulative Loss: 142.92642468214035
Time for 100 Batches: 0.4776060144106547
100 Batch Cumulative Loss: 153.24941128492355
Time for 100 Batches: 0.4783087571461995
100 Batch Cumulative Loss: 156.2217623591423
Time for 100 Batches: 0.49120093981424967
100 Batch Cumulative Loss: 155.34555554389954
Time for 100 Batches: 0.47878253062566123
100 Batch Cumulative Loss: 151.75903409719467
Time for 100 Batches: 0.46985716819763185
100 Batch Cumulative Loss: 148.63588392734528
Time for 100 Batches: 0.4687091112136841
100 Batch Cumulative Loss: 152.11752247810364
Time for 100 Batches: 0.47433985471725465
100 Batch Cumulative Loss: 163.62908589839935
Time for 100 Batches: 0.4669454256693522
100 Batch Cumulative Loss: 150.6107149720192
Time for 100 Batches: 0.46804675261179607
100 Batch Cumulative Loss: 148.6056403517723
Time for 100 Batches: 0.46959351301193236
100 Batch Cumulative Loss: 157.15215480327606
Time for 100 Batches: 0.4727918306986491
100 Batch Cumulative Loss: 157.44903165102005
Time for 100 Batches: 0.4700205365816752
100 Batch Cumulative Loss: 155.92899084091187
Time for 100 Batches: 0.47234952449798584
100 Batch Cumulative Loss: 150.41299444437027
Time for 100 Batches: 0.4696618318557739
100 Batch Cumulative Loss: 154.56019735336304
Time for 100 Batches: 0.46840306917826335
100 Batch Cumulative Loss: 146.1207593679428
Time for 100 Batches: 0.4707576632499695
100 Batch Cumulative Loss: 183.91106754541397
Time for 100 Batches: 0.4675747315088908
100 Batch Cumulative Loss: 214.41832131147385
Time for 100 Batches: 0.4637924393018087
100 Batch Cumulative Loss: 142.05520623922348
Time for 100 Batches: 0.47108895778656007
100 Batch Cumulative Loss: 153.4876276254654
Time for 100 Batches: 0.4580279111862183
100 Batch Cumulative Loss: 159.9581999182701
Time for 100 Batches: 0.46348504622777303
100 Batch Cumulative Loss: 157.30211567878723
Time for 100 Batches: 0.4675057729085286
100 Batch Cumulative Loss: 154.499420940876
Time for 100 Batches: 0.46757731437683103
100 Batch Cumulative Loss: 144.2597906589508
Time for 100 Batches: 0.46730422576268515
100 Batch Cumulative Loss: 161.23089063167572
Time for 100 Batches: 0.4665834625562032
100 Batch Cumulative Loss: 159.108349442482
Time for 100 Batches: 0.4695825258890788
100 Batch Cumulative Loss: 155.21801924705505
Time for 100 Batches: 0.46200037002563477
100 Batch Cumulative Loss: 141.12255841493607
Time for 100 Batches: 0.4651571909586589
100 Batch Cumulative Loss: 143.39402079582214
Time for 100 Batches: 0.4698192516962687
100 Batch Cumulative Loss: 157.27519345283508
Time for 100 Batches: 0.4702852725982666
100 Batch Cumulative Loss: 143.92801555991173
Time for 100 Batches: 0.46031585534413655
100 Batch Cumulative Loss: 164.79348826408386
Time for 100 Batches: 0.4652597149213155
100 Batch Cumulative Loss: 149.48550564050674
Time for 100 Batches: 0.46757617791493733
100 Batch Cumulative Loss: 141.68062096834183
Time for 100 Batches: 0.46941752433776857
100 Batch Cumulative Loss: 154.45836049318314
Time for 100 Batches: 0.4625820557276408
100 Batch Cumulative Loss: 143.98702895641327
Time for 100 Batches: 0.4690292239189148
100 Batch Cumulative Loss: 146.1724056005478
Time for 100 Batches: 0.47000204722086586
100 Batch Cumulative Loss: 154.52471858263016
Time for 100 Batches: 0.465039070447286
100 Batch Cumulative Loss: 136.31999057531357
Time for 100 Batches: 0.46841018994649253
100 Batch Cumulative Loss: 200.06378197669983
Time for 100 Batches: 0.46859106222788494
100 Batch Cumulative Loss: 176.93782085180283
Time for 100 Batches: 0.4604310671488444
100 Batch Cumulative Loss: 150.38880878686905
Time for 100 Batches: 0.4653972069422404
100 Batch Cumulative Loss: 154.75346767902374
Time for 100 Batches: 0.4696289380391439
100 Batch Cumulative Loss: 148.1956526041031
Time for 100 Batches: 0.4649861653645833
100 Batch Cumulative Loss: 152.38180816173553
Time for 100 Batches: 0.4649862885475159
100 Batch Cumulative Loss: 142.47011762857437
Time for 100 Batches: 0.46264559825261437
100 Batch Cumulative Loss: 144.83200311660767
Time for 100 Batches: 0.4625240723292033
100 Batch Cumulative Loss: 133.261738717556
Time for 100 Batches: 0.4634418328603109
100 Batch Cumulative Loss: 275.5103830099106
Time for 100 Batches: 0.4663934469223022
100 Batch Cumulative Loss: 146.72512686252594
Time for 100 Batches: 0.4663938005765279
100 Batch Cumulative Loss: 140.45557671785355
Time for 100 Batches: 0.46995296080907184
100 Batch Cumulative Loss: 133.61643797159195
Time for 100 Batches: 0.47069214979807533
100 Batch Cumulative Loss: 209.72388982772827
Time for 100 Batches: 0.4675844073295593
100 Batch Cumulative Loss: 193.47336572408676
Time for 100 Batches: 0.4676184813181559
100 Batch Cumulative Loss: 158.42162418365479
Time for 100 Batches: 0.47101706663767495
100 Batch Cumulative Loss: 147.76690524816513
Time for 100 Batches: 0.46614322662353513
100 Batch Cumulative Loss: 140.59560292959213
Time for 100 Batches: 0.4651772975921631
100 Batch Cumulative Loss: 134.73340785503387
Time for 100 Batches: 0.46711872816085814
100 Batch Cumulative Loss: 157.20718961954117
Time for 100 Batches: 0.4650267601013184
100 Batch Cumulative Loss: 153.0794934630394
Time for 100 Batches: 0.4641114314397176
100 Batch Cumulative Loss: 139.60428845882416
Time for 100 Batches: 0.4700912872950236
100 Batch Cumulative Loss: 154.8993803858757
Time for 100 Batches: 0.46813393831253053
100 Batch Cumulative Loss: 139.83542358875275
Time for 100 Batches: 0.4664414564768473
100 Batch Cumulative Loss: 155.1967990398407
Time for 100 Batches: 0.46659833987553917
100 Batch Cumulative Loss: 153.78631806373596
Time for 100 Batches: 0.46659401257832844
100 Batch Cumulative Loss: 138.8893040418625
Time for 100 Batches: 0.46217616001764933
100 Batch Cumulative Loss: 143.09704518318176
Time for 100 Batches: 0.46273003419240316
100 Batch Cumulative Loss: 134.6837933063507
Time for 100 Batches: 0.46556116342544557
100 Batch Cumulative Loss: 134.6438290476799
Time for 100 Batches: 0.46871941884358725
100 Batch Cumulative Loss: 143.96959859132767
Time for 100 Batches: 0.472398845354716
100 Batch Cumulative Loss: 142.83733546733856
Time for 100 Batches: 0.46732149124145506
100 Batch Cumulative Loss: 136.29152756929398
Time for 100 Batches: 0.4659438133239746
100 Batch Cumulative Loss: 146.20337706804276
Time for 100 Batches: 0.46910200516382855
100 Batch Cumulative Loss: 140.62981700897217
Time for 100 Batches: 0.46500754753748574
100 Batch Cumulative Loss: 154.78281849622726
Time for 100 Batches: 0.4640785495440165
100 Batch Cumulative Loss: 139.56851571798325
Time for 100 Batches: 0.4677794138590495
100 Batch Cumulative Loss: 131.28772670030594
Time for 100 Batches: 0.46267778078715005
100 Batch Cumulative Loss: 151.32704654335976
Time for 100 Batches: 0.46314441760381064
100 Batch Cumulative Loss: 226.20170015096664
Time for 100 Batches: 0.4679429570833842
100 Batch Cumulative Loss: 172.6085768342018
Time for 100 Batches: 0.4684686819712321
100 Batch Cumulative Loss: 148.8855671286583
Time for 100 Batches: 0.470332403977712
100 Batch Cumulative Loss: 132.5946872830391
Time for 100 Batches: 0.47096184889475506
100 Batch Cumulative Loss: 131.51623821258545
Time for 100 Batches: 0.47034727334976195
100 Batch Cumulative Loss: 143.19896584749222
Time for 100 Batches: 0.4677301605542501
100 Batch Cumulative Loss: 132.11247515678406
Time for 100 Batches: 0.46522844235102334
100 Batch Cumulative Loss: 141.88530445098877
Time for 100 Batches: 0.4636884371439616
100 Batch Cumulative Loss: 156.94660437107086
Time for 100 Batches: 0.4671096642812093
100 Batch Cumulative Loss: 141.89152446389198
Time for 100 Batches: 0.4659916361172994
100 Batch Cumulative Loss: 137.63242009282112
Time for 100 Batches: 0.46795893907547
100 Batch Cumulative Loss: 142.6534934937954
Time for 100 Batches: 0.46648412545522056
100 Batch Cumulative Loss: 142.43615877628326
Time for 100 Batches: 0.4676242550214132
100 Batch Cumulative Loss: 139.15094035863876
Time for 100 Batches: 0.4683928608894348
100 Batch Cumulative Loss: 129.32609820365906
Time for 100 Batches: 0.4730052471160889
100 Batch Cumulative Loss: 124.67390367388725
Time for 100 Batches: 0.4674518863360087
100 Batch Cumulative Loss: 122.70232474803925
Time for 100 Batches: 0.468403951327006
100 Batch Cumulative Loss: 129.25408345460892
Time for 100 Batches: 0.4723174293835958
100 Batch Cumulative Loss: 135.2450880408287
Time for 100 Batches: 0.46968795855840045
100 Batch Cumulative Loss: 128.75915569067
Time for 100 Batches: 0.4710613171259562
100 Batch Cumulative Loss: 129.13503217697144
Time for 100 Batches: 0.4697726845741272
100 Batch Cumulative Loss: 135.68834722042084
Time for 100 Batches: 0.46739421288172406
100 Batch Cumulative Loss: 139.33756375312805
Time for 100 Batches: 0.46783997615178424
100 Batch Cumulative Loss: 135.18405157327652
Time for 100 Batches: 0.4745120008786519
100 Batch Cumulative Loss: 143.84444105625153
Time for 100 Batches: 0.4756098469098409
100 Batch Cumulative Loss: 232.9623834490776
Time for 100 Batches: 0.46899519364039105
100 Batch Cumulative Loss: 182.08702689409256
Time for 100 Batches: 0.4681469996770223
100 Batch Cumulative Loss: 149.47768211364746
Time for 100 Batches: 0.4698391079902649
100 Batch Cumulative Loss: 136.96606957912445
Time for 100 Batches: 0.466239591439565
100 Batch Cumulative Loss: 137.75243252515793
Time for 100 Batches: 0.4702914595603943
100 Batch Cumulative Loss: 134.5772886276245
Time for 100 Batches: 0.4675262610117594
100 Batch Cumulative Loss: 142.6273302435875
Time for 100 Batches: 0.47297846476236977
100 Batch Cumulative Loss: 136.63322347402573
Time for 100 Batches: 0.4674911896387736
100 Batch Cumulative Loss: 129.68329900503159
Time for 100 Batches: 0.4664296229680379
100 Batch Cumulative Loss: 161.73104733228683
Time for 100 Batches: 0.4705929080645243
100 Batch Cumulative Loss: 139.86802971363068
Time for 100 Batches: 0.47043418884277344
100 Batch Cumulative Loss: 139.4313143491745
Time for 100 Batches: 0.47362990776697794
100 Batch Cumulative Loss: 148.4333844780922
Time for 100 Batches: 0.4685840686162313
100 Batch Cumulative Loss: 145.49859362840652
Time for 100 Batches: 0.47044186989466347
100 Batch Cumulative Loss: 122.56462121009827
Time for 100 Batches: 0.4691193660100301
100 Batch Cumulative Loss: 142.49752563238144
Time for 100 Batches: 0.4627444863319397
100 Batch Cumulative Loss: 135.88458919525146
Time for 100 Batches: 0.46254112720489504
100 Batch Cumulative Loss: 129.41203528642654
Time for 100 Batches: 0.46863664786020914
100 Batch Cumulative Loss: 139.29922819137573
Time for 100 Batches: 0.471034840742747
100 Batch Cumulative Loss: 127.00551247596741
Time for 100 Batches: 0.46541675329208376
100 Batch Cumulative Loss: 122.97448879480362
Time for 100 Batches: 0.468851896127065
100 Batch Cumulative Loss: 123.05084192752838
Time for 100 Batches: 0.46774855852127073
100 Batch Cumulative Loss: 127.62414312362671
Time for 100 Batches: 0.4659738461176554
100 Batch Cumulative Loss: 124.73842433094978
Time for 100 Batches: 0.46498181025187174
100 Batch Cumulative Loss: 129.00342828035355
Time for 100 Batches: 0.4732636332511902
100 Batch Cumulative Loss: 128.88749849796295
Time for 100 Batches: 0.47045490741729734
100 Batch Cumulative Loss: 124.43905186653137
Time for 100 Batches: 0.4677269379297892
100 Batch Cumulative Loss: 121.63718920946121
Time for 100 Batches: 0.46467634439468386
100 Batch Cumulative Loss: 124.71580624580383
Time for 100 Batches: 0.4730517307917277
100 Batch Cumulative Loss: 132.2067031264305
Time for 100 Batches: 0.4666943947474162
100 Batch Cumulative Loss: 126.58749756217003
Time for 100 Batches: 0.4686059315999349
100 Batch Cumulative Loss: 121.92034515738487
Time for 100 Batches: 0.4685327688852946
100 Batch Cumulative Loss: 137.16003173589706
Time for 100 Batches: 0.46975733439127604
100 Batch Cumulative Loss: 139.935689330101
Time for 100 Batches: 0.4675159931182861
100 Batch Cumulative Loss: 127.74984806776047
Time for 100 Batches: 0.4659138202667236
100 Batch Cumulative Loss: 128.39975103735924
Time for 100 Batches: 0.4722408453623454
100 Batch Cumulative Loss: 119.86389684677124
Time for 100 Batches: 0.4676229397455851
100 Batch Cumulative Loss: 116.12915822863579
Time for 100 Batches: 0.4683720429738363
100 Batch Cumulative Loss: 124.84148001670837
Time for 100 Batches: 0.4622692346572876
100 Batch Cumulative Loss: 124.93779218196869
Time for 100 Batches: 0.47043548822402953
100 Batch Cumulative Loss: 126.04383826255798
Time for 100 Batches: 0.4696179747581482
100 Batch Cumulative Loss: 143.16887098550797
Time for 100 Batches: 0.4663913011550903
100 Batch Cumulative Loss: 132.58416265249252
Time for 100 Batches: 0.46896390517552694
100 Batch Cumulative Loss: 127.45141780376434
Time for 100 Batches: 0.46807878414789833
100 Batch Cumulative Loss: 123.62523245811462
Time for 100 Batches: 0.4656489372253418
100 Batch Cumulative Loss: 130.7773358821869
Time for 100 Batches: 0.4694895029067993
100 Batch Cumulative Loss: 131.07040351629257
Time for 100 Batches: 0.47410064538319907
100 Batch Cumulative Loss: 121.49217885732651
Time for 100 Batches: 0.47845271428426106
100 Batch Cumulative Loss: 119.24258264899254
Time for 100 Batches: 0.4690347949663798
100 Batch Cumulative Loss: 132.84481701254845
Time for 100 Batches: 0.4721665302912394
100 Batch Cumulative Loss: 125.29006254673004
Time for 100 Batches: 0.47498698234558107
100 Batch Cumulative Loss: 122.06083542108536
Time for 100 Batches: 0.47132388353347776
100 Batch Cumulative Loss: 121.79340636730194
Time for 100 Batches: 0.46059583822886146
100 Batch Cumulative Loss: 122.41145193576813
Time for 100 Batches: 0.4687320510546366
100 Batch Cumulative Loss: 119.50078949332237
Time for 100 Batches: 0.4630468964576721
100 Batch Cumulative Loss: 117.20611035823822
Time for 100 Batches: 0.4671342492103577
100 Batch Cumulative Loss: 113.49528247117996
Time for 100 Batches: 0.47224827607472736
100 Batch Cumulative Loss: 124.41909116506577
Time for 100 Batches: 0.4683566133181254
100 Batch Cumulative Loss: 113.89468604326248
Time for 100 Batches: 0.46423499981562294
100 Batch Cumulative Loss: 124.9247477054596
Time for 100 Batches: 0.46910556554794314
100 Batch Cumulative Loss: 126.8002273440361
Time for 100 Batches: 0.46875489950180055
100 Batch Cumulative Loss: 127.20979118347168
Time for 100 Batches: 0.46705861886342365
100 Batch Cumulative Loss: 117.87045419216156
Time for 100 Batches: 0.47137537399927776
100 Batch Cumulative Loss: 129.25896626710892
Time for 100 Batches: 0.4712568402290344
100 Batch Cumulative Loss: 122.78905859589577
Time for 100 Batches: 0.47373098532358804
100 Batch Cumulative Loss: 166.14971488714218
Time for 100 Batches: 0.47400910059611
100 Batch Cumulative Loss: 143.68943935632706
Time for 100 Batches: 0.47292107343673706
100 Batch Cumulative Loss: 118.52158370614052
Time for 100 Batches: 0.4707754135131836
100 Batch Cumulative Loss: 124.5379096865654
Time for 100 Batches: 0.4740623394648234
100 Batch Cumulative Loss: 128.7085622549057
Time for 100 Batches: 0.46506682634353635
100 Batch Cumulative Loss: 137.37225395441055
Time for 100 Batches: 0.47260210116704304
100 Batch Cumulative Loss: 127.03130108118057
Time for 100 Batches: 0.47067277431488036
100 Batch Cumulative Loss: 128.38428600132465
Time for 100 Batches: 0.47311028639475505
100 Batch Cumulative Loss: 120.18525540828705
Time for 100 Batches: 0.47517500321070355
100 Batch Cumulative Loss: 119.15675419569016
Time for 100 Batches: 0.47411757707595825
100 Batch Cumulative Loss: 117.58021485805511
Time for 100 Batches: 0.465278697013855
100 Batch Cumulative Loss: 127.12102222442627
Time for 100 Batches: 0.47446925242741905
100 Batch Cumulative Loss: 117.3166951239109
Time for 100 Batches: 0.4715583125750224
100 Batch Cumulative Loss: 126.22342938184738
Time for 100 Batches: 0.4709333419799805
100 Batch Cumulative Loss: 123.65987241268158
Time for 100 Batches: 0.4699133594830831
100 Batch Cumulative Loss: 117.70589652657509
Time for 100 Batches: 0.47220328251520793
100 Batch Cumulative Loss: 117.08860448002815
Time for 100 Batches: 0.4726404945055644
100 Batch Cumulative Loss: 114.36990714073181
Time for 100 Batches: 0.4688556671142578
100 Batch Cumulative Loss: 131.53430265188217
Time for 100 Batches: 0.4707007765769958
100 Batch Cumulative Loss: 122.61194691061974
Time for 100 Batches: 0.4701766649881999
100 Batch Cumulative Loss: 116.20965230464935
Time for 100 Batches: 0.4701375285784403
100 Batch Cumulative Loss: 123.72249394655228
Time for 100 Batches: 0.4664965351422628
100 Batch Cumulative Loss: 117.2285984158516
Time for 100 Batches: 0.46673701604207357
100 Batch Cumulative Loss: 109.65707486867905
Time for 100 Batches: 0.4715288718541463
100 Batch Cumulative Loss: 118.81852060556412
Time for 100 Batches: 0.4696797291437785
100 Batch Cumulative Loss: 111.8165645301342
Time for 100 Batches: 0.4680195530255636
100 Batch Cumulative Loss: 113.82178699970245
Time for 100 Batches: 0.4707813938458761
100 Batch Cumulative Loss: 114.78129437565804
Time for 100 Batches: 0.4737080494562785
100 Batch Cumulative Loss: 122.75063627958298
Time for 100 Batches: 0.4716750383377075
100 Batch Cumulative Loss: 130.67490059137344
Time for 100 Batches: 0.4655437350273132
100 Batch Cumulative Loss: 130.48509168624878
Time for 100 Batches: 0.47186735073725383
100 Batch Cumulative Loss: 115.84798222780228
Time for 100 Batches: 0.4666109164555868
100 Batch Cumulative Loss: 126.78131499886513
Time for 100 Batches: 0.46993501981099445
100 Batch Cumulative Loss: 147.71307188272476
Time for 100 Batches: 0.47199397484461464
100 Batch Cumulative Loss: 118.03913938999176
Time for 100 Batches: 0.4709664185841878
100 Batch Cumulative Loss: 115.46914374828339
Time for 100 Batches: 0.466888952255249
100 Batch Cumulative Loss: 112.96091893315315
Time for 100 Batches: 0.4744356314341227
100 Batch Cumulative Loss: 150.28552049398422
Time for 100 Batches: 0.47272502183914183
100 Batch Cumulative Loss: 126.51442265510559
Time for 100 Batches: 0.46509087880452477
100 Batch Cumulative Loss: 113.86571007966995
Time for 100 Batches: 0.4693094491958618
100 Batch Cumulative Loss: 143.18432879447937
Time for 100 Batches: 0.4717889706293742
100 Batch Cumulative Loss: 131.6643814444542
Time for 100 Batches: 0.4649327238400777
100 Batch Cumulative Loss: 121.20189526677132
Time for 100 Batches: 0.4733085910479228
100 Batch Cumulative Loss: 120.12429225444794
Time for 100 Batches: 0.4634227951367696
100 Batch Cumulative Loss: 139.04798981547356
Time for 100 Batches: 0.46926918427149455
100 Batch Cumulative Loss: 144.08082741498947
Time for 100 Batches: 0.4670283317565918
100 Batch Cumulative Loss: 116.99847522377968
Time for 100 Batches: 0.46729511419932046
100 Batch Cumulative Loss: 117.9835816025734
Time for 100 Batches: 0.47125839789708457
100 Batch Cumulative Loss: 117.32296845316887
Time for 100 Batches: 0.470164954662323
100 Batch Cumulative Loss: 111.64562809467316
Time for 100 Batches: 0.46899669965108237
100 Batch Cumulative Loss: 118.59327599406242
Time for 100 Batches: 0.4720411459604899
100 Batch Cumulative Loss: 119.62830385565758
Time for 100 Batches: 0.46768280665079753
100 Batch Cumulative Loss: 136.76127874851227
Time for 100 Batches: 0.4700629790623983
100 Batch Cumulative Loss: 145.63779410719872
Time for 100 Batches: 0.47255921761194863
100 Batch Cumulative Loss: 117.56076371669769
Time for 100 Batches: 0.46901103655497234
100 Batch Cumulative Loss: 106.61262175440788
Time for 100 Batches: 0.4670015454292297
100 Batch Cumulative Loss: 122.48643171787262
Time for 100 Batches: 0.46835885842641195
100 Batch Cumulative Loss: 117.24462807178497
Time for 100 Batches: 0.4687496821085612
100 Batch Cumulative Loss: 123.0372362434864
Time for 100 Batches: 0.46856218576431274
100 Batch Cumulative Loss: 113.61604133248329
Time for 100 Batches: 0.46950879096984866
100 Batch Cumulative Loss: 112.21254894137383
Time for 100 Batches: 0.4698953668276469
100 Batch Cumulative Loss: 115.39900463819504
Time for 100 Batches: 0.4693670988082886
100 Batch Cumulative Loss: 117.91140341758728
Time for 100 Batches: 0.4666817506154378
100 Batch Cumulative Loss: 110.28997841477394
Time for 100 Batches: 0.4709859013557434
100 Batch Cumulative Loss: 116.73544633388519
Time for 100 Batches: 0.4635030388832092
100 Batch Cumulative Loss: 111.93028271198273
Time for 100 Batches: 0.4677727142969767
100 Batch Cumulative Loss: 106.57840701937675
Time for 100 Batches: 0.4654303471247355
100 Batch Cumulative Loss: 106.71592584252357
Time for 100 Batches: 0.46951955556869507
100 Batch Cumulative Loss: 115.92451095581055
Time for 100 Batches: 0.47012873490651447
100 Batch Cumulative Loss: 123.67956614494324
Time for 100 Batches: 0.469827926158905
100 Batch Cumulative Loss: 117.1658008992672
Time for 100 Batches: 0.4667386174201965
100 Batch Cumulative Loss: 111.40335696935654
Time for 100 Batches: 0.47219895124435424
100 Batch Cumulative Loss: 107.69459265470505
Time for 100 Batches: 0.4668687860171
100 Batch Cumulative Loss: 122.13052994012833
Time for 100 Batches: 0.47520886262257894
100 Batch Cumulative Loss: 118.33962342143059
Time for 100 Batches: 0.47208598454793294
100 Batch Cumulative Loss: 127.96164661645889
Time for 100 Batches: 0.47153907219568886
100 Batch Cumulative Loss: 109.36774909496307
Time for 100 Batches: 0.47005709807078044
100 Batch Cumulative Loss: 118.49536636471748
Time for 100 Batches: 0.46787848869959514
100 Batch Cumulative Loss: 117.01124477386475
Time for 100 Batches: 0.46507057746251423
100 Batch Cumulative Loss: 101.35496002435684
Time for 100 Batches: 0.47070058981577556
100 Batch Cumulative Loss: 106.03343895077705
Time for 100 Batches: 0.47261183659235634
100 Batch Cumulative Loss: 102.38972252607346
Time for 100 Batches: 0.47032161553700763
100 Batch Cumulative Loss: 115.56603628396988
Time for 100 Batches: 0.46772848765055336
100 Batch Cumulative Loss: 105.3858434855938
Time for 100 Batches: 0.4746456185976664
100 Batch Cumulative Loss: 110.9862553179264
Time for 100 Batches: 0.46909861962000526
100 Batch Cumulative Loss: 113.1547104716301
Time for 100 Batches: 0.46985254287719724
100 Batch Cumulative Loss: 103.96413379907608
Time for 100 Batches: 0.47375189065933226
100 Batch Cumulative Loss: 108.58699935674667
Time for 100 Batches: 0.47519790728886924
100 Batch Cumulative Loss: 99.81859877705574
Time for 100 Batches: 0.46982298692067465
100 Batch Cumulative Loss: 109.52045711874962
Time for 100 Batches: 0.47335247993469237
100 Batch Cumulative Loss: 107.41140839457512
Time for 100 Batches: 0.47501242558161416
100 Batch Cumulative Loss: 122.3556757569313
Time for 100 Batches: 0.4727275570233663
100 Batch Cumulative Loss: 162.25533133745193
Time for 100 Batches: 0.4742313226064046
100 Batch Cumulative Loss: 120.15962535142899
Time for 100 Batches: 0.47443798383076985
100 Batch Cumulative Loss: 115.57394981384277
Time for 100 Batches: 0.4704525351524353
100 Batch Cumulative Loss: 118.16731670498848
Time for 100 Batches: 0.47406602700551354
100 Batch Cumulative Loss: 119.10064888000488
Time for 100 Batches: 0.46775253613789874
100 Batch Cumulative Loss: 108.81166821718216
Time for 100 Batches: 0.4726051410039266
100 Batch Cumulative Loss: 103.28508779406548
Time for 100 Batches: 0.4715098937352498
100 Batch Cumulative Loss: 102.92904818058014
Time for 100 Batches: 0.4728707194328308
100 Batch Cumulative Loss: 206.04341638088226
Time for 100 Batches: 0.47433083852132163
100 Batch Cumulative Loss: 119.3294243812561
Time for 100 Batches: 0.464618714650472
100 Batch Cumulative Loss: 104.51461288332939
Time for 100 Batches: 0.46876993974049885
100 Batch Cumulative Loss: 116.55203196406364
Time for 100 Batches: 0.46375179290771484
100 Batch Cumulative Loss: 110.20768561959267
Time for 100 Batches: 0.46621108055114746
100 Batch Cumulative Loss: 109.56832677125931
Time for 100 Batches: 0.4651116530100505
100 Batch Cumulative Loss: 109.49872469902039
Time for 100 Batches: 0.4640968362490336
100 Batch Cumulative Loss: 114.57087180018425
Time for 100 Batches: 0.46873623530069985
100 Batch Cumulative Loss: 106.72085782885551
Time for 100 Batches: 0.46997432311375936
100 Batch Cumulative Loss: 176.2847555577755
Time for 100 Batches: 0.4667216658592224
100 Batch Cumulative Loss: 122.19133442640305
Time for 100 Batches: 0.4707288066546122
100 Batch Cumulative Loss: 117.38664972782135
Time for 100 Batches: 0.4674021601676941
100 Batch Cumulative Loss: 125.64113622903824
Time for 100 Batches: 0.4702309131622314
100 Batch Cumulative Loss: 116.03475600481033
Time for 100 Batches: 0.46979101896286013
100 Batch Cumulative Loss: 107.60212594270706
Time for 100 Batches: 0.4744223078091939
100 Batch Cumulative Loss: 152.06043869256973
Time for 100 Batches: 0.47335536082585655
100 Batch Cumulative Loss: 137.3892121911049
Time for 100 Batches: 0.4696599046389262
100 Batch Cumulative Loss: 115.68449288606644
Time for 100 Batches: 0.47223297754923504
100 Batch Cumulative Loss: 123.0301131606102
Time for 100 Batches: 0.4711137652397156
100 Batch Cumulative Loss: 124.58509027957916
Time for 100 Batches: 0.46893253723780315
100 Batch Cumulative Loss: 109.09705746173859
Time for 100 Batches: 0.46637645562489827
100 Batch Cumulative Loss: 107.47342959046364
Time for 100 Batches: 0.46717145045598346
100 Batch Cumulative Loss: 108.92567628622055
