Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YGR038W,-1,-1099.2275590896606,-23456.279541015625,0.0603415559772296,0.8932584269662921,0.7408737283064033
YLR214W,-1,-1099.3215553760529,-23245.559813022614,0.06031866464339909,0.8932584269662921,0.7411729503291442
YPL046C,-1,-1099.459133863449,-24196.954845428467,0.06029579067121729,0.8932584269662921,0.7414721723518851
YPR119W,1,-1099.5834407806396,-23626.24984908104,0.060652009097801364,0.898876404494382,0.7414721723518851
YDL030W,-1,-1099.7269072532654,-23731.747020721436,0.06062902614626753,0.898876404494382,0.741771394374626
YBL045C,-1,-1100.0163061618805,-23055.875460624695,0.06060606060606061,0.898876404494382,0.7420706163973668
YMR038C,-1,-1100.0783803462982,-22588.50024485588,0.0605831124574025,0.898876404494382,0.7423698384201077
YNL280C,-1,-1100.3603823184967,-23362.922756671906,0.06056018168054504,0.898876404494382,0.7426690604428486
YGL061C,-1,-1100.4759728908539,-23296.47386574745,0.06053726825576996,0.898876404494382,0.7429682824655894
YPL048W,-1,-1100.4838013648987,-23212.731800556183,0.060514372163388806,0.898876404494382,0.7432675044883303
YDL095W,-1,-1100.578778743744,-23831.081880569458,0.06049149338374291,0.898876404494382,0.7435667265110713
YNL145W,-1,-1100.6449432373047,-23552.1403696537,0.06046863189720333,0.898876404494382,0.743865948533812
YOR098C,-1,-1100.7331607341766,-24032.203582048416,0.06044578768417076,0.898876404494382,0.744165170556553
YEL037C,-1,-1100.754733324051,-23160.508424043655,0.06042296072507553,0.898876404494382,0.7444643925792939
YML058W,-1,-1101.010015487671,-23021.528894901276,0.0604001510003775,0.898876404494382,0.7447636146020347
YPR137W,-1,-1101.1287343502045,-23258.80162215233,0.06037735849056604,0.898876404494382,0.7450628366247756
YOL158C,-1,-1101.1543436050415,-22868.093240737915,0.06035458317615994,0.898876404494382,0.7453620586475165
YDR363W,-1,-1101.3237009048462,-23969.06575536728,0.06033182503770739,0.898876404494382,0.7456612806702573
YOR338W,-1,-1101.4297633171082,-22871.72152042389,0.0603090840557859,0.898876404494382,0.7459605026929982
YJL183W,-1,-1101.8360018730164,-23384.890835523605,0.06028636021100226,0.898876404494382,0.7462597247157391
YLR130C,-1,-1101.961136341095,-22875.26938724518,0.060263653483992465,0.898876404494382,0.74655894673848
