Gene A,Gene B,Score
YDR365C,YOR158W,1.509788310166399e-20
YDR365C,YLR139C,7.42274451782369e-19
YDR365C,YDR347W,2.378749912394708e-19
YDR365C,YDL045W-A,2.5372390820288526e-14
YDR365C,YNL073W,4.113489157865094e-24
YDR365C,YGR084C,3.3990059053498235e-17
YDR365C,YKL003C,3.1491567251112174e-19
YDR365C,YPR166C,2.4627069189553792e-21
YDR365C,YDR405W,6.795559684150391e-26
YLR228C,YHL004W,2.220099514340393e-19
YLR228C,YPL118W,2.32744716838284e-23
YLR228C,YNL005C,4.7737081825853665e-27
YLR228C,YHR091C,1.100026622279784e-20
YLR228C,YLR069C,7.626092137265191e-20
YLR228C,YDR116C,3.197369189843413e-27
YLR228C,YNL284C,6.344562924951074e-24
YLR228C,YDL202W,1.405518867436121e-26
YLR228C,YKR006C,6.1722676684816045e-19
YLR228C,YLR312W-A,1.1756201785663091e-24
YLR228C,YBL038W,4.862318922020213e-24
YLR228C,YNL252C,1.0292013825932051e-20
YLR228C,YNL185C,1.2419443241592847e-16
YLR228C,YKL194C,2.0480798406549628e-17
YLR228C,YKR085C,1.0320924835395859e-25
YLR228C,YNL177C,8.397349912036864e-19
YLR228C,YOR150W,2.521202728671892e-30
YLR228C,YDR268W,6.058631486166016e-21
YLR228C,YMR193W,3.912624629457852e-22
YLR228C,YGR076C,9.934665256130212e-26
YLR228C,YBR282W,9.320057315377667e-25
YLR228C,YNL081C,2.1938561700831523e-28
YLR228C,YDR462W,1.2936578704768879e-21
YLR228C,YMR024W,9.163969691576301e-21
YLR228C,YKL138C,3.1627855739808425e-26
YLR228C,YCR003W,4.4134796473292516e-18
YLR228C,YML025C,6.613556489800732e-16
YLR228C,YMR286W,2.2989935524157264e-27
YLR228C,YDR322W,2.1407661970884676e-26
YLR228C,YBR122C,1.4604254387342127e-21
YLR228C,YBR268W,1.8916190209454911e-28
YLR228C,YKL170W,6.2727729340942755e-25
YLR228C,YOR335C,4.022236323441295e-15
YLR228C,YML009C,2.0758016692661535e-21
YLR228C,YBR121C,1.2127594122088997e-14
YLR228C,YPL173W,6.045431929255786e-19
YLR228C,YMR225C,3.7000122256681363e-19
YLR228C,YDR041W,2.16100181667314e-24
YLR228C,YJL096W,1.1289284284978411e-23
YLR228C,YER050C,1.5252080341790574e-22
YLR228C,YNR022C,2.541864219166442e-26
YLR228C,YNR037C,1.0865926113646833e-21
YLR228C,YPR100W,8.056543210012885e-27
YLR228C,YKL155C,6.072606718770971e-21
YLR228C,YHR147C,1.3213752751258299e-19
YLR228C,YGL129C,9.568118086589691e-18
YLR228C,YDR237W,2.4483994244480327e-24
YLR228C,YDR175C,9.897466147438388e-14
YLR228C,YJL063C,7.185775132643013e-22
YLR228C,YIL093C,6.241752229340994e-22
YLR228C,YJR101W,7.500091269856425e-23
YLR228C,YOL023W,1.7652770979614666e-19
YLR228C,YGR215W,1.1494007084148248e-29
YLR228C,YPL040C,4.9820886461999394e-17
YLR228C,YNR036C,7.941921408144658e-22
YLR228C,YMR282C,5.26125219267772e-24
YLR228C,YPL013C,2.699801013294851e-25
YLR228C,YMR188C,4.110707141306773e-19
YLR228C,YJR113C,1.383710798294259e-21
YLR228C,YDR115W,1.8165669488307e-19
YLR228C,YNL306W,1.4806026074235937e-21
YLR228C,YDR337W,1.815339942714251e-20
YLR228C,YGR165W,6.518409804394465e-29
YLR228C,YBR251W,3.4103131541306936e-20
YLR228C,YMR158W,3.7855048537318063e-25
YLR228C,YBR146W,1.1088693365087536e-21
YLR228C,YPL183W-A,9.673009716781213e-17
YLR228C,YCR046C,2.3492526517510673e-19
YLR228C,YCR071C,1.184530058779332e-22
YLR228C,YHR011W,1.1274775752424812e-24
YLR228C,YPL104W,4.3549702672201955e-29
YLR228C,YNL137C,6.162276891277129e-24
YLR228C,YOL033W,2.1638850953931137e-20
YLR228C,YPR047W,2.083145150189307e-23
YLR228C,YBL080C,2.280021603375676e-14
YLR228C,YOR158W,1.332850600706381e-21
YLR228C,YLR139C,7.97469873136899e-17
YLR228C,YDR347W,2.1003950439320015e-17
YLR228C,YDL045W-A,2.730696134484356e-19
YLR228C,YNL073W,4.2318935509786036e-23
YLR228C,YGR084C,1.1768271357512973e-24
YLR228C,YKL003C,1.2946939162135945e-22
YLR228C,YPR166C,2.1276234441212853e-21
YLR228C,YDR405W,4.1890959460311265e-20
YER028C,YHL004W,5.432343501245674e-24
YER028C,YPL118W,1.645604237969378e-23
YER028C,YNL005C,1.670280586084835e-25
YER028C,YHR091C,5.295355783597976e-26
YER028C,YLR069C,4.8300154408114495e-27
YER028C,YDR116C,6.348890615877117e-26
YER028C,YNL284C,1.4095888966689957e-26
YER028C,YDL202W,4.5745292898184704e-23
YER028C,YKR006C,6.698452755610431e-26
YER028C,YLR312W-A,1.9909381966494627e-23
YER028C,YBL038W,6.17713114212244e-23
YER028C,YNL252C,6.529871084752921e-25
YER028C,YNL185C,3.4711315249386196e-29
YER028C,YKL194C,5.807568043803913e-32
YER028C,YKR085C,6.850920247232493e-19
YER028C,YNL177C,1.4476245562220453e-20
YER028C,YOR150W,6.389021559207117e-20
YER028C,YDR268W,3.591089341101095e-19
YER028C,YMR193W,9.054324589073312e-24
YER028C,YGR076C,3.4130009410463836e-16
YER028C,YBR282W,8.562951019820196e-24
YER028C,YNL081C,5.593545021774445e-18
YER028C,YDR462W,2.297447703235935e-22
YER028C,YMR024W,1.1455502393562725e-34
YER028C,YKL138C,9.267653778481901e-26
YER028C,YCR003W,2.0338471022976018e-25
YER028C,YML025C,2.8231117731504423e-34
YER028C,YMR286W,1.421769874141582e-14
YER028C,YDR322W,7.792739101942971e-22
YER028C,YBR122C,1.8765013005726714e-24
YER028C,YBR268W,5.122880388989528e-22
YER028C,YKL170W,4.29257624066151e-21
YER028C,YOR335C,2.6973708370621847e-18
YER028C,YML009C,1.331541864490186e-25
YER028C,YBR121C,1.430310530645517e-29
YER028C,YPL173W,1.4302690701886392e-26
YER028C,YMR225C,1.3614925711306155e-24
YER028C,YDR041W,2.5635878230113557e-27
YER028C,YJL096W,4.3786426062518055e-21
YER028C,YER050C,8.889989539681552e-21
YER028C,YNR022C,2.4506484512378174e-19
YER028C,YNR037C,2.993320041871745e-28
YER028C,YPR100W,1.5787944088376345e-22
YER028C,YKL155C,1.094259885163294e-34
YER028C,YHR147C,1.061460567097703e-24
YER028C,YGL129C,9.733299265608816e-26
YER028C,YDR237W,3.078609247605826e-29
YER028C,YDR175C,2.6584020860269182e-24
YER028C,YJL063C,4.959728132198292e-26
YER028C,YIL093C,5.5422403608179555e-22
YER028C,YJR101W,3.494878373560598e-27
YER028C,YOL023W,2.990861528350842e-31
YER028C,YGR215W,1.3740585739370134e-21
YER028C,YPL040C,4.7677955006189e-26
YER028C,YNR036C,5.12081183161297e-21
YER028C,YMR282C,5.874942213648355e-27
YER028C,YPL013C,4.346869459934714e-22
YER028C,YMR188C,7.877466306159803e-31
YER028C,YJR113C,1.242604824181919e-28
YER028C,YDR115W,1.3921441126460807e-22
YER028C,YNL306W,5.8860552731617286e-24
YER028C,YDR337W,6.364446479611532e-22
YER028C,YGR165W,4.454805605727069e-24
YER028C,YBR251W,4.65297986752663e-19
YER028C,YMR158W,1.0396302247485976e-28
YER028C,YBR146W,2.3281012815965684e-18
YER028C,YPL183W-A,4.816085681300097e-13
YER028C,YCR046C,2.873970840302814e-30
YER028C,YCR071C,1.2309676457527468e-25
YER028C,YHR011W,1.8675472559818698e-23
YER028C,YPL104W,1.5210099528532238e-26
YER028C,YNL137C,2.593110069100393e-30
YER028C,YOL033W,8.910104052304675e-25
YER028C,YPR047W,3.576639569340878e-26
YER028C,YBL080C,1.085310889098542e-24
YER028C,YOR158W,2.7697523161374415e-28
YER028C,YLR139C,2.0386717755939335e-24
YER028C,YDR347W,2.0665475167434568e-23
YER028C,YDL045W-A,2.5401173725790612e-20
YER028C,YNL073W,6.551579057750406e-25
YER028C,YGR084C,1.0025984437779198e-28
YER028C,YKL003C,1.2445131270524903e-26
YER028C,YPR166C,2.1922443106102465e-18
YER028C,YDR405W,9.592499896889182e-17
YMR226C,YHL004W,1.0587066536775765e-24
YMR226C,YPL118W,6.317991456609612e-18
YMR226C,YNL005C,8.070628691973991e-20
YMR226C,YHR091C,1.5912644049683932e-19
YMR226C,YLR069C,3.969513444444319e-29
YMR226C,YDR116C,1.090124308692689e-31
YMR226C,YNL284C,3.022305217754972e-19
YMR226C,YDL202W,3.782038040148309e-19
YMR226C,YKR006C,7.11863997899959e-27
YMR226C,YLR312W-A,9.841352378765816e-25
YMR226C,YBL038W,2.868393309122678e-24
YMR226C,YNL252C,2.0929146790466832e-19
YMR226C,YNL185C,1.3965443762510486e-20
YMR226C,YKL194C,6.389148406541841e-26
YMR226C,YKR085C,2.5264559784244874e-25
YMR226C,YNL177C,3.058816323758209e-20
YMR226C,YOR150W,1.705401736441705e-14
YMR226C,YDR268W,1.2889522552238158e-23
YMR226C,YMR193W,4.615640999299472e-20
YMR226C,YGR076C,8.341633093926823e-20
YMR226C,YBR282W,1.119571212875599e-22
YMR226C,YNL081C,5.232489121637297e-17
YMR226C,YDR462W,5.969994091366716e-17
YMR226C,YMR024W,5.2472223014783645e-24
YMR226C,YKL138C,1.8039341752280078e-22
YMR226C,YCR003W,4.1147797658604716e-22
YMR226C,YML025C,8.922209969374597e-18
YMR226C,YMR286W,1.3308636724401138e-14
YMR226C,YDR322W,3.681145334495053e-20
YMR226C,YBR122C,8.515443127669821e-20
YMR226C,YBR268W,2.795220968212257e-17
YMR226C,YKL170W,2.909768606062195e-22
YMR226C,YOR335C,2.9235129941906912e-12
YMR226C,YML009C,5.94962361072974e-17
YMR226C,YBR121C,4.868030447537336e-26
YMR226C,YPL173W,4.216189665383933e-20
YMR226C,YMR225C,5.068374952859559e-15
YMR226C,YDR041W,1.557720033930866e-20
YMR226C,YJL096W,1.2517146283954916e-22
YMR226C,YER050C,1.4046756666856086e-21
YMR226C,YNR022C,2.73053213558816e-17
YMR226C,YNR037C,9.199233919741342e-22
YMR226C,YPR100W,1.1441756620277429e-17
YMR226C,YKL155C,1.673286692419904e-22
YMR226C,YHR147C,5.621750989067454e-29
YMR226C,YGL129C,4.7561563879782846e-24
YMR226C,YDR237W,5.472721141575576e-22
YMR226C,YDR175C,2.7933028228460478e-24
YMR226C,YJL063C,1.096290512409172e-19
YMR226C,YIL093C,2.5097388414656245e-20
YMR226C,YJR101W,1.918708908876069e-24
YMR226C,YOL023W,4.369918866003105e-27
YMR226C,YGR215W,2.2001306980786863e-23
YMR226C,YPL040C,2.2447445852095864e-19
YMR226C,YNR036C,5.445356283397505e-15
YMR226C,YMR282C,5.5891812072918646e-15
YMR226C,YPL013C,1.050251040551633e-17
YMR226C,YMR188C,5.743720311171796e-24
YMR226C,YJR113C,3.0732335265900223e-15
YMR226C,YDR115W,4.2673838543418e-36
YMR226C,YNL306W,8.168158132955395e-21
YMR226C,YDR337W,2.3710620068597245e-16
YMR226C,YGR165W,3.0228171071790757e-31
YMR226C,YBR251W,2.7823308405052546e-22
YMR226C,YMR158W,5.298273829390195e-23
YMR226C,YBR146W,7.913218988098117e-23
YMR226C,YPL183W-A,2.0740540361552373e-12
YMR226C,YCR046C,2.4182900867542485e-22
YMR226C,YCR071C,5.614982131131793e-20
YMR226C,YHR011W,6.033870846290684e-25
YMR226C,YPL104W,5.2617366321596164e-23
YMR226C,YNL137C,1.0511863125060552e-22
YMR226C,YOL033W,2.202857839531842e-25
YMR226C,YPR047W,3.0218216768960875e-26
YMR226C,YBL080C,1.9125555617110098e-17
YMR226C,YOR158W,2.7910567780767025e-23
YMR226C,YLR139C,4.305874441283168e-22
YMR226C,YDR347W,1.1746512355075681e-25
YMR226C,YDL045W-A,6.637947791432453e-08
YMR226C,YNL073W,2.0637127608577632e-22
YMR226C,YGR084C,6.280762357834679e-20
YMR226C,YKL003C,1.0784457709039596e-20
YMR226C,YPR166C,8.545332651835596e-16
YMR226C,YDR405W,2.3038316473278977e-19
YHR061C,YHL004W,9.194362116739089e-21
YHR061C,YPL118W,1.1930299415041645e-08
YHR061C,YNL005C,1.6341291484422982e-05
YHR061C,YHR091C,2.9845819825985442e-12
YHR061C,YLR069C,6.594234706891466e-12
YHR061C,YDR116C,5.057609326227357e-18
YHR061C,YNL284C,1.4571321579892604e-12
YHR061C,YDL202W,3.5921882135525607e-10
YHR061C,YKR006C,2.8906737436660765e-14
YHR061C,YLR312W-A,3.796224135044213e-08
YHR061C,YBL038W,8.41190370692857e-08
YHR061C,YNL252C,3.6484660778657307e-13
YHR061C,YNL185C,8.387133197496068e-20
YHR061C,YKL194C,2.255563574457553e-12
YHR061C,YKR085C,7.346251529999608e-15
YHR061C,YNL177C,4.0076373331032755e-09
YHR061C,YOR150W,4.37695062485699e-12
YHR061C,YDR268W,3.4819620520210037e-09
YHR061C,YMR193W,6.038276822994959e-11
YHR061C,YGR076C,2.655335803666836e-13
YHR061C,YBR282W,2.0248091914254474e-06
YHR061C,YNL081C,1.5653767171386335e-10
YHR061C,YDR462W,4.1013118465618725e-14
YHR061C,YMR024W,1.4669927599075816e-12
YHR061C,YKL138C,3.573211198497697e-14
YHR061C,YCR003W,5.34990202298905e-15
YHR061C,YML025C,2.1914357002024453e-16
YHR061C,YMR286W,3.774521474042558e-06
YHR061C,YDR322W,5.2368262980389094e-23
YHR061C,YBR122C,3.7465949276338506e-07
YHR061C,YBR268W,6.473048116793902e-19
YHR061C,YKL170W,3.406849202747253e-08
YHR061C,YOR335C,6.9572247556769955e-16
YHR061C,YML009C,3.796254285860952e-15
YHR061C,YBR121C,3.3647485297126634e-13
YHR061C,YPL173W,7.37259645694488e-12
YHR061C,YMR225C,9.135759402938929e-15
YHR061C,YDR041W,5.556436422082811e-10
YHR061C,YJL096W,9.359051348582087e-14
YHR061C,YER050C,6.812544484091632e-08
YHR061C,YNR022C,1.7433773998406675e-15
YHR061C,YNR037C,2.236443106085062e-05
YHR061C,YPR100W,4.2990819792976254e-07
YHR061C,YKL155C,6.908919616965825e-12
YHR061C,YHR147C,1.983696899421388e-17
YHR061C,YGL129C,4.609441994762875e-11
YHR061C,YDR237W,1.188700505215523e-12
YHR061C,YDR175C,1.094652875742076e-18
YHR061C,YJL063C,1.286097686701426e-17
YHR061C,YIL093C,3.59984725066694e-15
YHR061C,YJR101W,2.6158418760615677e-15
YHR061C,YOL023W,4.942191184157665e-15
YHR061C,YGR215W,2.504609509428133e-15
YHR061C,YPL040C,5.7672946279785364e-11
YHR061C,YNR036C,6.574052531505004e-05
YHR061C,YMR282C,4.624296343536116e-05
YHR061C,YPL013C,2.6241872681743907e-15
YHR061C,YMR188C,5.663790547671965e-10
YHR061C,YJR113C,6.399045737737197e-09
YHR061C,YDR115W,6.971611656025889e-12
YHR061C,YNL306W,1.642273309698794e-05
YHR061C,YDR337W,2.6789566303020906e-16
YHR061C,YGR165W,9.7816354083409e-14
YHR061C,YBR251W,2.106050229625843e-18
YHR061C,YMR158W,9.177970015927794e-12
YHR061C,YBR146W,6.950013752438783e-15
YHR061C,YPL183W-A,1.1579062153543873e-09
YHR061C,YCR046C,7.041548594211022e-11
YHR061C,YCR071C,7.418894509060139e-19
YHR061C,YHR011W,2.786395281948561e-17
YHR061C,YPL104W,1.632133830753446e-06
YHR061C,YNL137C,2.1149451967517052e-08
YHR061C,YOL033W,3.8551933867481125e-10
YHR061C,YPR047W,7.209915715671034e-13
YHR061C,YBL080C,1.3128723367117345e-05
YHR061C,YOR158W,2.3348998939403927e-15
YHR061C,YLR139C,1.5079139326079627e-10
YHR061C,YDR347W,3.279586634408931e-15
YHR061C,YDL045W-A,1.3503575246431865e-05
YHR061C,YNL073W,2.0699844616167695e-11
YHR061C,YGR084C,2.638808000657079e-19
YHR061C,YKL003C,6.210273406637157e-10
YHR061C,YPR166C,6.9213042415416925e-12
YHR061C,YDR405W,1.4537734162301553e-19
YDR501W,YHL004W,2.2753938822006603e-07
YDR501W,YPL118W,5.673207397194346e-07
YDR501W,YNL005C,1.1104418079499467e-10
YDR501W,YHR091C,1.6904527777583667e-10
YDR501W,YLR069C,3.13256642847648e-09
YDR501W,YDR116C,2.586236225177174e-10
YDR501W,YNL284C,6.25341485260833e-08
YDR501W,YDL202W,1.6940524005804036e-07
YDR501W,YKR006C,2.381130292938849e-10
YDR501W,YLR312W-A,5.093313006909739e-07
YDR501W,YBL038W,1.2707870155281853e-05
YDR501W,YNL252C,6.015507536538678e-10
YDR501W,YNL185C,2.8699806975396314e-09
YDR501W,YKL194C,8.523513561620177e-10
YDR501W,YKR085C,1.4021350747128736e-10
YDR501W,YNL177C,3.372458377270959e-05
YDR501W,YOR150W,9.234352660314471e-08
YDR501W,YDR268W,1.9646677947710023e-12
YDR501W,YMR193W,6.7257948342669405e-12
YDR501W,YGR076C,7.96901588273613e-07
YDR501W,YBR282W,5.6430516509609063e-11
YDR501W,YNL081C,2.4899748929385623e-09
YDR501W,YDR462W,1.469975725344741e-12
YDR501W,YMR024W,3.3976555187109625e-06
YDR501W,YKL138C,3.311738083766613e-08
YDR501W,YCR003W,3.9431821363677955e-08
YDR501W,YML025C,1.3444930573314195e-06
YDR501W,YMR286W,5.748375748560409e-21
YDR501W,YDR322W,2.0754104272831253e-13
YDR501W,YBR122C,8.493846737067656e-10
YDR501W,YBR268W,3.820182288994528e-14
YDR501W,YKL170W,9.074144907694759e-11
YDR501W,YOR335C,7.153408976279252e-10
YDR501W,YML009C,1.1261888545270713e-15
YDR501W,YBR121C,2.1558349181348413e-13
YDR501W,YPL173W,1.4259204306199535e-07
YDR501W,YMR225C,1.3118284704230574e-14
YDR501W,YDR041W,1.6136368685693014e-08
YDR501W,YJL096W,1.0063416766570299e-10
YDR501W,YER050C,8.552496211233773e-11
YDR501W,YNR022C,4.4524162134962353e-10
YDR501W,YNR037C,4.088739569141353e-09
YDR501W,YPR100W,2.637090545931642e-09
YDR501W,YKL155C,5.108180046488331e-13
YDR501W,YHR147C,1.4995474886770818e-14
YDR501W,YGL129C,5.0921480578836054e-05
YDR501W,YDR237W,8.248208338557106e-09
YDR501W,YDR175C,2.623895101194762e-09
YDR501W,YJL063C,3.257778473653161e-07
YDR501W,YIL093C,1.9284203517599963e-05
YDR501W,YJR101W,5.414424464333933e-10
YDR501W,YOL023W,6.224895514606033e-07
YDR501W,YGR215W,9.799288136491668e-07
YDR501W,YPL040C,6.075934026739116e-13
YDR501W,YNR036C,1.2718269493117162e-10
YDR501W,YMR282C,1.6851241468884837e-07
YDR501W,YPL013C,6.442794648481298e-12
YDR501W,YMR188C,1.3755729000308747e-08
YDR501W,YJR113C,2.0166075753724755e-10
YDR501W,YDR115W,6.16869444414192e-10
YDR501W,YNL306W,9.687768816324382e-12
YDR501W,YDR337W,6.252788580241031e-07
YDR501W,YGR165W,1.3932718729847693e-06
YDR501W,YBR251W,1.4269843084946388e-09
YDR501W,YMR158W,1.942986353406506e-12
YDR501W,YBR146W,2.3383695690881723e-07
YDR501W,YPL183W-A,2.0750294424942695e-06
YDR501W,YCR046C,5.958201813871522e-12
YDR501W,YCR071C,4.4195380155542807e-07
YDR501W,YHR011W,5.446637585393432e-10
YDR501W,YPL104W,6.004073106746777e-12
YDR501W,YNL137C,5.345634157549739e-09
YDR501W,YOL033W,1.1372126330899679e-11
YDR501W,YPR047W,5.233959966821633e-12
YDR501W,YBL080C,5.570628593826177e-12
YDR501W,YOR158W,1.408768479649325e-08
YDR501W,YLR139C,2.955335709486917e-08
YDR501W,YDR347W,2.16646972171948e-13
YDR501W,YDL045W-A,1.2693314177525394e-09
YDR501W,YNL073W,1.271376448563899e-09
YDR501W,YGR084C,1.9760550529213106e-08
YDR501W,YKL003C,6.39232273363424e-17
YDR501W,YPR166C,1.0369578262725554e-07
YDR501W,YDR405W,7.503628274285745e-11
YNL277W,YHL004W,1.3515329704190133e-14
YNL277W,YPL118W,2.4480821051489075e-24
YNL277W,YNL005C,1.7737067782401528e-13
YNL277W,YHR091C,1.590084447541018e-15
YNL277W,YLR069C,4.429215517712154e-18
YNL277W,YDR116C,7.892391040716365e-22
YNL277W,YNL284C,3.4054736527736987e-22
YNL277W,YDL202W,3.330492520445526e-17
YNL277W,YKR006C,1.9715318775931147e-21
YNL277W,YLR312W-A,2.398430629449444e-12
YNL277W,YBL038W,5.305125836459048e-17
YNL277W,YNL252C,1.0685672532763535e-22
YNL277W,YNL185C,5.119759761271379e-20
YNL277W,YKL194C,3.328645547629848e-20
YNL277W,YKR085C,9.576328888145046e-19
YNL277W,YNL177C,3.0552960240169425e-19
YNL277W,YOR150W,3.0765502450312565e-13
YNL277W,YDR268W,1.4873939581943897e-16
YNL277W,YMR193W,7.27364136327466e-22
YNL277W,YGR076C,2.3231057310822075e-19
YNL277W,YBR282W,1.0458338299061508e-16
YNL277W,YNL081C,5.920696695642098e-22
YNL277W,YDR462W,2.318369346593517e-19
YNL277W,YMR024W,4.172243175026124e-18
YNL277W,YKL138C,5.931867268982615e-21
YNL277W,YCR003W,2.3301729140816768e-17
YNL277W,YML025C,5.351777565692508e-16
YNL277W,YMR286W,4.228810877859868e-12
YNL277W,YDR322W,1.0515042398591661e-20
YNL277W,YBR122C,1.8841116389405648e-24
YNL277W,YBR268W,8.059169621429517e-16
YNL277W,YKL170W,4.4808231610329727e-20
YNL277W,YOR335C,7.257065736917308e-15
YNL277W,YML009C,1.0482282330484153e-20
YNL277W,YBR121C,3.1357684867781496e-14
YNL277W,YPL173W,1.2105991393802223e-13
YNL277W,YMR225C,1.0796903985523952e-17
YNL277W,YDR041W,4.380436676989902e-18
YNL277W,YJL096W,1.1115725449791184e-19
YNL277W,YER050C,2.2037267362923543e-22
YNL277W,YNR022C,5.894707685432385e-16
YNL277W,YNR037C,3.04438629755895e-17
YNL277W,YPR100W,1.2578039467175256e-13
YNL277W,YKL155C,2.670975618457305e-07
YNL277W,YHR147C,2.723844882318786e-23
YNL277W,YGL129C,2.4942738016474992e-15
YNL277W,YDR237W,1.3894275304132762e-15
YNL277W,YDR175C,2.1134132486015129e-19
YNL277W,YJL063C,3.2015359747152057e-24
YNL277W,YIL093C,2.4112180762188644e-20
YNL277W,YJR101W,1.38033953194245e-17
YNL277W,YOL023W,3.687505525707985e-16
YNL277W,YGR215W,5.70656136469907e-20
YNL277W,YPL040C,1.164030399847249e-10
YNL277W,YNR036C,3.267747437073121e-23
YNL277W,YMR282C,2.256144489981571e-12
YNL277W,YPL013C,2.6167992973795535e-23
YNL277W,YMR188C,1.800110179878558e-24
YNL277W,YJR113C,1.819661276405896e-18
YNL277W,YDR115W,1.898674350461134e-21
YNL277W,YNL306W,4.919714753321756e-22
YNL277W,YDR337W,2.2312351364727525e-22
YNL277W,YGR165W,4.478179166465118e-14
YNL277W,YBR251W,7.762302450082392e-21
YNL277W,YMR158W,1.4772883257380538e-17
YNL277W,YBR146W,2.875861224507781e-12
YNL277W,YPL183W-A,1.0569768394948567e-14
YNL277W,YCR046C,2.4542477047223174e-21
YNL277W,YCR071C,6.537930529533671e-15
YNL277W,YHR011W,1.2455003391489972e-12
YNL277W,YPL104W,3.3212942720339366e-17
YNL277W,YNL137C,8.937032053334812e-17
YNL277W,YOL033W,7.618373146282787e-16
YNL277W,YPR047W,4.037054741337035e-15
YNL277W,YBL080C,2.2181961603358162e-14
YNL277W,YOR158W,1.4390367024790345e-18
YNL277W,YLR139C,9.075602953618339e-14
YNL277W,YDR347W,1.6508442534742845e-20
YNL277W,YDL045W-A,1.9925201557593163e-14
YNL277W,YNL073W,1.1403612898851908e-20
YNL277W,YGR084C,4.037576566572103e-16
YNL277W,YKL003C,2.2998045660785685e-16
YNL277W,YPR166C,2.3709968854658127e-25
YNL277W,YDR405W,1.6620119840276808e-17
YBL037W,YHL004W,0.001221926067955792
YBL037W,YPL118W,2.878283028584505e-11
YBL037W,YNL005C,7.693282668697066e-07
YBL037W,YHR091C,7.2172907650269735e-09
YBL037W,YLR069C,0.00014570563507732004
YBL037W,YDR116C,7.225496867491188e-10
YBL037W,YNL284C,6.152752085597513e-09
YBL037W,YDL202W,0.00023857809719629586
YBL037W,YKR006C,5.558198346022891e-09
YBL037W,YLR312W-A,0.058292169123888016
YBL037W,YBL038W,4.149177584622521e-06
YBL037W,YNL252C,3.536291330874519e-07
YBL037W,YNL185C,3.541425597219927e-09
YBL037W,YKL194C,5.3251743292737075e-11
YBL037W,YKR085C,2.1172013475734275e-08
YBL037W,YNL177C,2.300874621141702e-05
YBL037W,YOR150W,9.692551650175574e-09
YBL037W,YDR268W,8.643571618449641e-07
YBL037W,YMR193W,1.1159675523231272e-05
YBL037W,YGR076C,1.062704946264148e-08
YBL037W,YBR282W,5.486686518452188e-07
YBL037W,YNL081C,4.7009427461830455e-09
YBL037W,YDR462W,9.814921098083573e-10
YBL037W,YMR024W,2.481897070083505e-07
YBL037W,YKL138C,1.0604123135138366e-09
YBL037W,YCR003W,1.1579480997170322e-05
YBL037W,YML025C,4.090330296691036e-09
YBL037W,YMR286W,0.07218217104673386
YBL037W,YDR322W,2.8831422582697996e-07
YBL037W,YBR122C,0.07448779791593552
YBL037W,YBR268W,3.949170422856696e-05
YBL037W,YKL170W,8.293170594697585e-08
YBL037W,YOR335C,0.8337782621383667
YBL037W,YML009C,4.423598198854961e-08
YBL037W,YBR121C,0.8729217052459717
YBL037W,YPL173W,5.624362842127084e-08
YBL037W,YMR225C,2.1731368349264812e-07
YBL037W,YDR041W,3.6490469028649386e-06
YBL037W,YJL096W,2.7911241318179236e-07
YBL037W,YER050C,1.5362594529833018e-10
YBL037W,YNR022C,2.1822437953900042e-11
YBL037W,YNR037C,5.7936565267535656e-11
YBL037W,YPR100W,3.430853864894168e-11
YBL037W,YKL155C,1.1357775830944661e-11
YBL037W,YHR147C,1.46828551805811e-06
YBL037W,YGL129C,1.3625705719277903e-07
YBL037W,YDR237W,0.00016331062943208963
YBL037W,YDR175C,5.2228113389674036e-08
YBL037W,YJL063C,1.9257986871856758e-10
YBL037W,YIL093C,1.1448422505139222e-12
YBL037W,YJR101W,3.4605169207599373e-13
YBL037W,YOL023W,0.0004898143815807998
YBL037W,YGR215W,6.242019162834567e-13
YBL037W,YPL040C,0.0018656249158084393
YBL037W,YNR036C,5.729719476654793e-11
YBL037W,YMR282C,0.02579435147345066
YBL037W,YPL013C,3.627998390668937e-15
YBL037W,YMR188C,3.768061773712361e-08
YBL037W,YJR113C,4.466786425093782e-16
YBL037W,YDR115W,2.2714503611354075e-09
YBL037W,YNL306W,3.3938883348128e-07
YBL037W,YDR337W,8.660851017339155e-05
YBL037W,YGR165W,5.974605810088462e-10
YBL037W,YBR251W,1.835564944485668e-07
YBL037W,YMR158W,1.604971622271023e-08
YBL037W,YBR146W,9.100691755747903e-09
