Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YLR255C,0,0,154,4884,1543,2,0.2577852043141425,0.03056768558951965,0.9871794871794872,0.759919091333437,0.24008090866656293
YKL148C,-1,0,154,4885,1542,2,0.2576332978885007,0.030561619368922405,0.9871794871794872,0.7600746849229811,0.23992531507701884
YLR278C,-1,0,154,4886,1541,2,0.25748139146285887,0.030555555555555555,0.9871794871794872,0.7602302785125253,0.23976972148747472
YDR148C,-1,0,154,4887,1540,2,0.2573294850372171,0.030549494147986512,0.9871794871794872,0.7603858721020694,0.2396141278979306
YCL056C,-1,0,154,4888,1539,2,0.25717757861157525,0.030543435144783818,0.9871794871794872,0.7605414656916135,0.23945853430838648
YMR257C,-1,0,154,4889,1538,2,0.2570256721859335,0.030537378544517154,0.9871794871794872,0.7606970592811576,0.2393029407188424
YGL196W,-1,0,154,4890,1537,2,0.25687376576029164,0.030531324345757335,0.9871794871794872,0.7608526528707017,0.23914734712929828
YMR040W,-1,0,154,4891,1536,2,0.25672185933464986,0.030525272547076314,0.9871794871794872,0.7610082464602458,0.23899175353975416
YOR158W,-1,0,154,4892,1535,2,0.256569952909008,0.030519223147047168,0.9871794871794872,0.76116384004979,0.23883615995021004
YIR014W,-1,0,154,4893,1534,2,0.25641804648336625,0.030513176144244106,0.9871794871794872,0.7613194336393341,0.23868056636066595
YIL176C,-1,0,154,4894,1533,2,0.25626614005772447,0.030507131537242473,0.9871794871794872,0.7614750272288782,0.23852497277112183
YBL090W,-1,0,154,4895,1532,2,0.25611423363208263,0.030501089324618737,0.9871794871794872,0.7616306208184223,0.23836937918157772
YJR101W,-1,0,154,4896,1531,2,0.25596232720644085,0.030495049504950494,0.9871794871794872,0.7617862144079663,0.2382137855920336
YGR210C,0,0,154,4896,1531,2,0.25596232720644085,0.030495049504950494,0.9871794871794872,0.7617862144079663,0.2382137855920336
YPR106W,-1,0,154,4897,1530,2,0.255810420780799,0.030489012076816473,0.9871794871794872,0.7619418079975105,0.2380581920024895
YDL173W,0,0,154,4897,1530,2,0.255810420780799,0.030489012076816473,0.9871794871794872,0.7619418079975105,0.2380581920024895
YIL015C-A,0,0,154,4897,1530,2,0.255810420780799,0.030489012076816473,0.9871794871794872,0.7619418079975105,0.2380581920024895
YDR031W,-1,0,154,4898,1529,2,0.25565851435515724,0.030482977038796516,0.9871794871794872,0.7620974015870546,0.2379025984129454
YPR108W-A,0,0,154,4898,1529,2,0.25565851435515724,0.030482977038796516,0.9871794871794872,0.7620974015870546,0.2379025984129454
YOR015W,0,0,154,4898,1529,2,0.25565851435515724,0.030482977038796516,0.9871794871794872,0.7620974015870546,0.2379025984129454
YLR012C,0,0,154,4898,1529,2,0.25565851435515724,0.030482977038796516,0.9871794871794872,0.7620974015870546,0.2379025984129454
YKR016W,-1,0,154,4899,1528,2,0.2555066079295154,0.0304769443894716,0.9871794871794872,0.7622529951765987,0.23774700482340128
YJR015W,-1,0,154,4900,1527,2,0.2553547015038736,0.030470914127423823,0.9871794871794872,0.7624085887661428,0.23759141123385716
YGR106C,-1,0,154,4901,1526,2,0.2552027950782318,0.0304648862512364,0.9871794871794872,0.7625641823556869,0.23743581764431304
YDR109C,-1,0,154,4902,1525,2,0.25505088865259,0.03045886075949367,0.9871794871794872,0.7627197759452311,0.23728022405476895
YPL004C,-1,0,154,4903,1524,2,0.2548989822269482,0.030452837650781096,0.9871794871794872,0.7628753695347752,0.23712463046522483
YER187W,0,0,154,4903,1524,2,0.2548989822269482,0.030452837650781096,0.9871794871794872,0.7628753695347752,0.23712463046522483
YHR050W-A,0,0,154,4903,1524,2,0.2548989822269482,0.030452837650781096,0.9871794871794872,0.7628753695347752,0.23712463046522483
YJR098C,-1,0,154,4904,1523,2,0.2547470758013064,0.03044681692368525,0.9871794871794872,0.7630309631243193,0.23696903687568072
YLR236C,0,0,154,4904,1523,2,0.2547470758013064,0.03044681692368525,0.9871794871794872,0.7630309631243193,0.23696903687568072
YJL200C,-1,0,154,4905,1522,2,0.25459516937566457,0.030440798576793833,0.9871794871794872,0.7631865567138634,0.2368134432861366
YGL261C,-1,0,154,4906,1521,2,0.2544432629500228,0.030434782608695653,0.9871794871794872,0.7633421503034075,0.2366578496965925
YOR088W,-1,0,154,4907,1520,2,0.254291356524381,0.030428769017980636,0.9871794871794872,0.7634977438929517,0.2365022561070484
YHR130C,0,0,154,4907,1520,2,0.254291356524381,0.030428769017980636,0.9871794871794872,0.7634977438929517,0.2365022561070484
YFR007W,-1,0,154,4908,1519,2,0.2541394500987392,0.030422757803239827,0.9871794871794872,0.7636533374824958,0.23634666251750427
YDR194C,-1,0,154,4909,1518,2,0.2539875436730974,0.030416748963065378,0.9871794871794872,0.7638089310720398,0.23619106892796016
YDR307W,-1,0,154,4910,1517,2,0.25383563724745556,0.030410742496050552,0.9871794871794872,0.7639645246615839,0.23603547533841607
YML018C,-1,0,154,4911,1516,2,0.2536837308218138,0.030404738400789732,0.9871794871794872,0.764120118251128,0.23587988174887195
YGL220W,-1,0,154,4912,1515,2,0.25353182439617195,0.030398736675878404,0.9871794871794872,0.7642757118406721,0.23572428815932783
YGL056C,-1,0,154,4913,1514,2,0.25337991797053017,0.030392737319913165,0.9871794871794872,0.7644313054302163,0.23556869456978372
YML017W,-1,0,154,4914,1513,2,0.25322801154488833,0.03038674033149171,0.9871794871794872,0.7645868990197604,0.23541310098023963
YOR044W,-1,0,154,4915,1512,2,0.25307610511924655,0.030380745709212863,0.9871794871794872,0.7647424926093045,0.2352575073906955
YPL014W,-1,0,154,4916,1511,2,0.2529241986936047,0.030374753451676527,0.9871794871794872,0.7648980861988486,0.2351019138011514
YKL027W,-1,0,154,4917,1510,2,0.25277229226796294,0.03036876355748373,0.9871794871794872,0.7650536797883927,0.23494632021160727
YDL121C,-1,0,154,4918,1509,2,0.2526203858423211,0.03036277602523659,0.9871794871794872,0.7652092733779369,0.23479072662206318
YCR100C,-1,0,154,4919,1508,2,0.2524684794166793,0.03035679085353834,0.9871794871794872,0.765364866967481,0.23463513303251907
YDR242W,0,0,154,4919,1508,2,0.2524684794166793,0.03035679085353834,0.9871794871794872,0.765364866967481,0.23463513303251907
YOR012W,0,0,154,4919,1508,2,0.2524684794166793,0.03035679085353834,0.9871794871794872,0.765364866967481,0.23463513303251907
YEL073C,0,0,154,4919,1508,2,0.2524684794166793,0.03035679085353834,0.9871794871794872,0.765364866967481,0.23463513303251907
YML053C,0,0,154,4919,1508,2,0.2524684794166793,0.03035679085353834,0.9871794871794872,0.765364866967481,0.23463513303251907
YBR222C,-1,0,154,4920,1507,2,0.25231657299103755,0.0303508080409933,0.9871794871794872,0.765520460557025,0.23447953944297495
YMR008C-A,0,0,154,4920,1507,2,0.25231657299103755,0.0303508080409933,0.9871794871794872,0.765520460557025,0.23447953944297495
YGL193C,0,0,154,4920,1507,2,0.25231657299103755,0.0303508080409933,0.9871794871794872,0.765520460557025,0.23447953944297495
YMR030W-A,0,0,154,4920,1507,2,0.25231657299103755,0.0303508080409933,0.9871794871794872,0.765520460557025,0.23447953944297495
YIR024C,-1,0,154,4921,1506,2,0.2521646665653957,0.030344827586206897,0.9871794871794872,0.7656760541465691,0.23432394585343083
YJL218W,0,0,154,4921,1506,2,0.2521646665653957,0.030344827586206897,0.9871794871794872,0.7656760541465691,0.23432394585343083
YPR109W,-1,0,154,4922,1505,2,0.25201276013975393,0.030338849487785657,0.9871794871794872,0.7658316477361132,0.23416835226388671
YBR266C,-1,0,154,4923,1504,2,0.2518608537141121,0.030332873744337206,0.9871794871794872,0.7659872413256574,0.23401275867434262
YJR048W,-1,0,154,4924,1503,2,0.2517089472884703,0.030326900354470263,0.9871794871794872,0.7661428349152015,0.2338571650847985
YPL134C,-1,0,154,4925,1502,2,0.2515570408628285,0.030320929316794646,0.9871794871794872,0.7662984285047456,0.2337015714952544
YOR105W,0,0,154,4925,1502,2,0.2515570408628285,0.030320929316794646,0.9871794871794872,0.7662984285047456,0.2337015714952544
YMR253C,0,0,154,4925,1502,2,0.2515570408628285,0.030320929316794646,0.9871794871794872,0.7662984285047456,0.2337015714952544
YBR144C,0,0,154,4925,1502,2,0.2515570408628285,0.030320929316794646,0.9871794871794872,0.7662984285047456,0.2337015714952544
YNL024C-A,-1,0,154,4926,1501,2,0.2514051344371867,0.03031496062992126,0.9871794871794872,0.7664540220942897,0.23354597790571027
YER128W,-1,0,154,4927,1500,2,0.25125322801154487,0.030308994292462112,0.9871794871794872,0.7666096156838338,0.23339038431616618
YBR220C,-1,0,154,4928,1499,2,0.2511013215859031,0.030303030303030304,0.9871794871794872,0.766765209273378,0.23323479072662207
YNR061C,-1,0,154,4929,1498,2,0.25094941516026126,0.030297068660240015,0.9871794871794872,0.7669208028629221,0.23307919713707795
YLR164W,-1,0,154,4930,1497,2,0.2507975087346195,0.03029110936270653,0.9871794871794872,0.7670763964524662,0.23292360354753383
YIL175W,0,0,154,4930,1497,2,0.2507975087346195,0.03029110936270653,0.9871794871794872,0.7670763964524662,0.23292360354753383
YLR326W,0,0,154,4930,1497,2,0.2507975087346195,0.03029110936270653,0.9871794871794872,0.7670763964524662,0.23292360354753383
YGL228W,-1,0,154,4931,1496,2,0.25064560230897764,0.030285152409046213,0.9871794871794872,0.7672319900420103,0.23276800995798974
YPL083C,-1,0,154,4932,1495,2,0.25049369588333587,0.030279197797876523,0.9871794871794872,0.7673875836315543,0.23261241636844562
YDL176W,-1,0,154,4933,1494,2,0.2503417894576941,0.030273245527816,0.9871794871794872,0.7675431772210984,0.2324568227789015
YJL017W,0,0,154,4933,1494,2,0.2503417894576941,0.030273245527816,0.9871794871794872,0.7675431772210984,0.2324568227789015
YIL071W,-1,0,154,4934,1493,2,0.25018988303205225,0.030267295597484277,0.9871794871794872,0.7676987708106426,0.2323012291893574
YIL055C,0,0,154,4934,1493,2,0.25018988303205225,0.030267295597484277,0.9871794871794872,0.7676987708106426,0.2323012291893574
YLR264C-A,0,0,154,4934,1493,2,0.25018988303205225,0.030267295597484277,0.9871794871794872,0.7676987708106426,0.2323012291893574
YAL044W-A,-1,0,154,4935,1492,2,0.2500379766064105,0.030261348005502064,0.9871794871794872,0.7678543644001867,0.2321456355998133
YBR201C-A,0,0,154,4935,1492,2,0.2500379766064105,0.030261348005502064,0.9871794871794872,0.7678543644001867,0.2321456355998133
YGR294W,-1,0,154,4936,1491,2,0.24988607018076864,0.03025540275049116,0.9871794871794872,0.7680099579897308,0.23199004201026918
YHR093W,0,0,154,4936,1491,2,0.24988607018076864,0.03025540275049116,0.9871794871794872,0.7680099579897308,0.23199004201026918
YJL161W,-1,0,154,4937,1490,2,0.24973416375512683,0.030249459831074445,0.9871794871794872,0.7681655515792749,0.23183444842072506
YPL087W,-1,0,154,4938,1489,2,0.24958225732948502,0.030243519245875882,0.9871794871794872,0.768321145168819,0.23167885483118095
YLR154C-G,0,0,154,4938,1489,2,0.24958225732948502,0.030243519245875882,0.9871794871794872,0.768321145168819,0.23167885483118095
YLR099C,-1,0,154,4939,1488,2,0.24943035090384325,0.03023758099352052,0.9871794871794872,0.7684767387583632,0.23152326124163686
YLR157W-C,0,0,154,4939,1488,2,0.24943035090384325,0.03023758099352052,0.9871794871794872,0.7684767387583632,0.23152326124163686
YLR125W,0,0,154,4939,1488,2,0.24943035090384325,0.03023758099352052,0.9871794871794872,0.7684767387583632,0.23152326124163686
YER039C,-1,0,154,4940,1487,2,0.24927844447820144,0.030231645072634473,0.9871794871794872,0.7686323323479073,0.23136766765209274
YJR107W,-1,0,154,4941,1486,2,0.24912653805255963,0.030225711481844945,0.9871794871794872,0.7687879259374514,0.23121207406254862
YPL207W,-1,0,154,4942,1485,2,0.24897463162691783,0.03021978021978022,0.9871794871794872,0.7689435195269955,0.2310564804730045
YML122C,0,0,154,4942,1485,2,0.24897463162691783,0.03021978021978022,0.9871794871794872,0.7689435195269955,0.2310564804730045
YLR243W,-1,0,154,4943,1484,2,0.24882272520127602,0.03021385128506965,0.9871794871794872,0.7690991131165396,0.2309008868834604
YGL057C,-1,0,154,4944,1483,2,0.2486708187756342,0.030207924676343666,0.9871794871794872,0.7692547067060838,0.2307452932939163
YGL140C,-1,0,154,4945,1482,2,0.2485189123499924,0.030202000392233773,0.9871794871794872,0.7694103002956278,0.23058969970437218
YIL158W,-1,0,154,4946,1481,2,0.2483670059243506,0.03019607843137255,0.9871794871794872,0.7695658938851719,0.23043410611482806
YLR057W,-1,0,154,4947,1480,2,0.2482150994987088,0.03019015879239365,0.9871794871794872,0.769721487474716,0.23027851252528395
YIL060W,0,0,154,4947,1480,2,0.2482150994987088,0.03019015879239365,0.9871794871794872,0.769721487474716,0.23027851252528395
YJL127C-A,-1,0,154,4948,1479,2,0.24806319307306698,0.03018424147393179,0.9871794871794872,0.7698770810642601,0.23012291893573986
YHR057C,-1,0,154,4949,1478,2,0.24791128664742518,0.03017832647462277,0.9871794871794872,0.7700326746538043,0.22996732534619574
YGR016W,-1,0,154,4950,1477,2,0.24775938022178337,0.03017241379310345,0.9871794871794872,0.7701882682433484,0.22981173175665162
YPL067C,0,0,154,4950,1477,2,0.24775938022178337,0.03017241379310345,0.9871794871794872,0.7701882682433484,0.22981173175665162
YNR066C,-1,0,154,4951,1476,2,0.24760747379614156,0.030166503428011752,0.9871794871794872,0.7703438618328925,0.2296561381671075
YGL118C,0,0,154,4951,1476,2,0.24760747379614156,0.030166503428011752,0.9871794871794872,0.7703438618328925,0.2296561381671075
YJL057C,-1,0,154,4952,1475,2,0.24745556737049978,0.030160595377986682,0.9871794871794872,0.7704994554224366,0.22950054457756341
YOR387C,0,0,154,4952,1475,2,0.24745556737049978,0.030160595377986682,0.9871794871794872,0.7704994554224366,0.22950054457756341
YDR533C,-1,0,154,4953,1474,2,0.24730366094485798,0.030154689641668297,0.9871794871794872,0.7706550490119807,0.2293449509880193
YFL043C,-1,0,154,4954,1473,2,0.24715175451921617,0.030148786217697728,0.9871794871794872,0.7708106426015248,0.22918935739847518
YOR390W,-1,0,154,4955,1472,2,0.24699984809357436,0.030142885104717167,0.9871794871794872,0.770966236191069,0.22903376380893106
YMR024W,-1,0,154,4956,1471,2,0.24684794166793256,0.030136986301369864,0.9871794871794872,0.771121829780613,0.22887817021938697
YNL196C,-1,0,154,4957,1470,2,0.24669603524229075,0.030131089806300138,0.9871794871794872,0.7712774233701571,0.22872257662984286
YBL008W-A,-1,0,154,4958,1469,2,0.24654412881664894,0.030125195618153366,0.9871794871794872,0.7714330169597012,0.22856698304029874
YGR068C,-1,0,154,4959,1468,2,0.24639222239100714,0.030119303735575982,0.9871794871794872,0.7715886105492453,0.22841138945075462
YPL050C,-1,0,154,4960,1467,2,0.24624031596536533,0.030113414157215485,0.9871794871794872,0.7717442041387895,0.22825579586121053
YOR343C-A,-1,0,154,4961,1466,2,0.24608840953972352,0.030107526881720432,0.9871794871794872,0.7718997977283336,0.2281002022716664
YLR312W-A,-1,0,154,4962,1465,2,0.24593650311408172,0.030101641907740423,0.9871794871794872,0.7720553913178777,0.2279446086821223
YLR151C,-1,0,154,4963,1464,2,0.2457845966884399,0.030095759233926128,0.9871794871794872,0.7722109849074218,0.22778901509257818
YNL200C,-1,0,154,4964,1463,2,0.2456326902627981,0.03008987885892927,0.9871794871794872,0.7723665784969659,0.22763342150303406
YBL099W,-1,0,154,4965,1462,2,0.24548078383715632,0.03008400078140262,0.9871794871794872,0.7725221720865101,0.22747782791348997
YGL079W,-1,0,154,4966,1461,2,0.24532887741151452,0.030078125,0.9871794871794872,0.7726777656760542,0.22732223432394585
YER080W,0,0,154,4966,1461,2,0.24532887741151452,0.030078125,0.9871794871794872,0.7726777656760542,0.22732223432394585
YFL061W,-1,0,154,4967,1460,2,0.2451769709858727,0.030072251513376294,0.9871794871794872,0.7728333592655983,0.22716664073440174
YKR049C,-1,0,154,4968,1459,2,0.2450250645602309,0.030066380320187425,0.9871794871794872,0.7729889528551424,0.22701104714485762
YIR039C,-1,0,154,4969,1458,2,0.2448731581345891,0.030060511419090375,0.9871794871794872,0.7731445464446864,0.22685545355531353
YOR227W,0,0,154,4969,1458,2,0.2448731581345891,0.030060511419090375,0.9871794871794872,0.7731445464446864,0.22685545355531353
YGL081W,0,0,154,4969,1458,2,0.2448731581345891,0.030060511419090375,0.9871794871794872,0.7731445464446864,0.22685545355531353
YHR097C,-1,0,154,4970,1457,2,0.2447212517089473,0.030054644808743168,0.9871794871794872,0.7733001400342306,0.2266998599657694
YDL069C,-1,0,154,4971,1456,2,0.24456934528330548,0.030048780487804877,0.9871794871794872,0.7734557336237747,0.2265442663762253
YPL066W,-1,0,154,4972,1455,2,0.24441743885766368,0.030042918454935622,0.9871794871794872,0.7736113272133188,0.22638867278668118
YLR157W-A,0,0,154,4972,1455,2,0.24441743885766368,0.030042918454935622,0.9871794871794872,0.7736113272133188,0.22638867278668118
YPL064C,-1,0,154,4973,1454,2,0.24426553243202187,0.03003705870879657,0.9871794871794872,0.7737669208028629,0.2262330791971371
YKL168C,-1,0,154,4974,1453,2,0.24411362600638006,0.03003120124804992,0.9871794871794872,0.773922514392407,0.22607748560759297
YOR376W-A,0,0,154,4974,1453,2,0.24411362600638006,0.03003120124804992,0.9871794871794872,0.773922514392407,0.22607748560759297
YER108C,-1,0,154,4975,1452,2,0.24396171958073826,0.03002534607135894,0.9871794871794872,0.7740781079819511,0.22592189201804885
YCR024C-B,0,0,154,4975,1452,2,0.24396171958073826,0.03002534607135894,0.9871794871794872,0.7740781079819511,0.22592189201804885
YJL055W,-1,0,154,4976,1451,2,0.24380981315509645,0.030019493177387915,0.9871794871794872,0.7742337015714953,0.22576629842850474
YDR210W,-1,0,154,4977,1450,2,0.24365790672945464,0.030013642564802184,0.9871794871794872,0.7743892951610394,0.22561070483896065
YNL185C,-1,0,154,4978,1449,2,0.24350600030381286,0.030007794232268122,0.9871794871794872,0.7745448887505835,0.22545511124941653
YEL067C,0,0,154,4978,1449,2,0.24350600030381286,0.030007794232268122,0.9871794871794872,0.7745448887505835,0.22545511124941653
YPR099C,0,0,154,4978,1449,2,0.24350600030381286,0.030007794232268122,0.9871794871794872,0.7745448887505835,0.22545511124941653
YHL042W,-1,0,154,4979,1448,2,0.24335409387817106,0.030001948178453145,0.9871794871794872,0.7747004823401276,0.2252995176598724
YMR158C-A,0,0,154,4979,1448,2,0.24335409387817106,0.030001948178453145,0.9871794871794872,0.7747004823401276,0.2252995176598724
YMR066W,-1,0,154,4980,1447,2,0.24320218745252925,0.02999610440202571,0.9871794871794872,0.7748560759296717,0.2251439240703283
YDR505C,0,0,154,4980,1447,2,0.24320218745252925,0.02999610440202571,0.9871794871794872,0.7748560759296717,0.2251439240703283
YNL040W,-1,0,154,4981,1446,2,0.24305028102688744,0.029990262901655306,0.9871794871794872,0.7750116695192159,0.2249883304807842
YDR036C,-1,0,154,4982,1445,2,0.24289837460124564,0.02998442367601246,0.9871794871794872,0.7751672631087599,0.2248327368912401
YIL046W-A,0,0,154,4982,1445,2,0.24289837460124564,0.02998442367601246,0.9871794871794872,0.7751672631087599,0.2248327368912401
YML037C,-1,0,154,4983,1444,2,0.24274646817560383,0.029978586723768737,0.9871794871794872,0.775322856698304,0.22467714330169597
YMR110C,-1,0,154,4984,1443,2,0.24259456174996202,0.02997275204359673,0.9871794871794872,0.7754784502878481,0.22452154971215185
YNL011C,0,0,154,4984,1443,2,0.24259456174996202,0.02997275204359673,0.9871794871794872,0.7754784502878481,0.22452154971215185
YHR173C,-1,0,154,4985,1442,2,0.24244265532432022,0.029966919634170072,0.9871794871794872,0.7756340438773922,0.22436595612260773
YNR073C,-1,0,154,4986,1441,2,0.2422907488986784,0.029961089494163425,0.9871794871794872,0.7757896374669364,0.22421036253306365
YGL263W,-1,0,154,4987,1440,2,0.2421388424730366,0.02995526162225248,0.9871794871794872,0.7759452310564805,0.22405476894351953
YJR121W,-1,0,154,4988,1439,2,0.2419869360473948,0.029949436017113962,0.9871794871794872,0.7761008246460246,0.2238991753539754
YPR047W,-1,0,154,4989,1438,2,0.241835029621753,0.029943612677425627,0.9871794871794872,0.7762564182355687,0.2237435817644313
YHR007C-A,0,0,154,4989,1438,2,0.241835029621753,0.029943612677425627,0.9871794871794872,0.7762564182355687,0.2237435817644313
YBL111C,0,0,154,4989,1438,2,0.241835029621753,0.029943612677425627,0.9871794871794872,0.7762564182355687,0.2237435817644313
YDR246W-A,0,0,154,4989,1438,2,0.241835029621753,0.029943612677425627,0.9871794871794872,0.7762564182355687,0.2237435817644313
YBR125C,-1,0,154,4990,1437,2,0.24168312319611118,0.029937791601866253,0.9871794871794872,0.7764120118251128,0.2235879881748872
YNL033W,-1,0,154,4991,1436,2,0.2415312167704694,0.029931972789115645,0.9871794871794872,0.776567605414657,0.22343239458534309
YLR099W-A,-1,0,154,4992,1435,2,0.2413793103448276,0.029926156237854645,0.9871794871794872,0.7767231990042011,0.22327680099579897
YGR045C,0,0,154,4992,1435,2,0.2413793103448276,0.029926156237854645,0.9871794871794872,0.7767231990042011,0.22327680099579897
YOR268C,0,0,154,4992,1435,2,0.2413793103448276,0.029926156237854645,0.9871794871794872,0.7767231990042011,0.22327680099579897
YJR056C,0,0,154,4992,1435,2,0.2413793103448276,0.029926156237854645,0.9871794871794872,0.7767231990042011,0.22327680099579897
YOR045W,-1,0,154,4993,1434,2,0.2412274039191858,0.029920341946765107,0.9871794871794872,0.7768787925937451,0.22312120740625485
YBR096W,-1,0,154,4994,1433,2,0.24107549749354398,0.029914529914529916,0.9871794871794872,0.7770343861832892,0.22296561381671076
YGR076C,-1,0,154,4995,1432,2,0.24092359106790218,0.02990872013983298,0.9871794871794872,0.7771899797728333,0.22281002022716664
YOR205C,-1,0,154,4996,1431,2,0.24077168464226037,0.029902912621359225,0.9871794871794872,0.7773455733623774,0.22265442663762253
YDR267C,-1,0,154,4997,1430,2,0.24061977821661856,0.029897107357794602,0.9871794871794872,0.7775011669519216,0.2224988330480784
YPR022C,-1,0,154,4998,1429,2,0.24046787179097676,0.029891304347826088,0.9871794871794872,0.7776567605414657,0.22234323945853432
YLL030C,0,0,154,4998,1429,2,0.24046787179097676,0.029891304347826088,0.9871794871794872,0.7776567605414657,0.22234323945853432
YMR262W,-1,0,154,4999,1428,2,0.24031596536533495,0.029885503590141665,0.9871794871794872,0.7778123541310098,0.2221876458689902
YML002W,-1,0,154,5000,1427,2,0.24016405893969314,0.029879705083430345,0.9871794871794872,0.7779679477205539,0.22203205227944608
YHR202W,-1,0,154,5001,1426,2,0.24001215251405134,0.029873908826382155,0.9871794871794872,0.778123541310098,0.22187645868990197
YFR012W,-1,0,154,5002,1425,2,0.23986024608840953,0.02986811481768813,0.9871794871794872,0.7782791348996422,0.22172086510035788
YKR099C-A,-1,0,154,5003,1424,2,0.23970833966276772,0.029862323056040335,0.9871794871794872,0.7784347284891863,0.22156527151081376
YOR289W,0,0,154,5003,1424,2,0.23970833966276772,0.029862323056040335,0.9871794871794872,0.7784347284891863,0.22156527151081376
YHL005C,0,0,154,5003,1424,2,0.23970833966276772,0.029862323056040335,0.9871794871794872,0.7784347284891863,0.22156527151081376
YPR098C,-1,0,154,5004,1423,2,0.23955643323712594,0.029856533540131833,0.9871794871794872,0.7785903220787304,0.22140967792126964
YDR476C,-1,0,154,5005,1422,2,0.23940452681148414,0.029850746268656716,0.9871794871794872,0.7787459156682744,0.22125408433172553
YFL035C-B,-1,0,154,5006,1421,2,0.23925262038584233,0.029844961240310077,0.9871794871794872,0.7789015092578185,0.2210984907421814
YCL068C,0,0,154,5006,1421,2,0.23925262038584233,0.029844961240310077,0.9871794871794872,0.7789015092578185,0.2210984907421814
YKL195W,-1,0,154,5007,1420,2,0.23910071396020052,0.029839178453788025,0.9871794871794872,0.7790571028473627,0.22094289715263732
YKR015C,0,0,154,5007,1420,2,0.23910071396020052,0.029839178453788025,0.9871794871794872,0.7790571028473627,0.22094289715263732
YJL018W,-1,0,154,5008,1419,2,0.23894880753455872,0.02983339790778768,0.9871794871794872,0.7792126964369068,0.2207873035630932
YCR097WB,-1,0,154,5009,1418,2,0.2387969011089169,0.029827619601007167,0.9871794871794872,0.7793682900264509,0.22063170997354908
YLR412C-A,0,0,154,5009,1418,2,0.2387969011089169,0.029827619601007167,0.9871794871794872,0.7793682900264509,0.22063170997354908
YJL221C,-1,0,154,5010,1417,2,0.2386449946832751,0.029821843532145623,0.9871794871794872,0.779523883615995,0.22047611638400497
YAL008W,-1,0,154,5011,1416,2,0.2384930882576333,0.029816069699903195,0.9871794871794872,0.7796794772055391,0.22032052279446088
YBR287W,-1,0,154,5012,1415,2,0.2383411818319915,0.02981029810298103,0.9871794871794872,0.7798350707950833,0.22016492920491676
YMR272W-B,-1,0,154,5013,1414,2,0.23818927540634968,0.029804528740081285,0.9871794871794872,0.7799906643846274,0.22000933561537264
YDR377W,-1,0,154,5014,1413,2,0.23803736898070788,0.02979876160990712,0.9871794871794872,0.7801462579741715,0.21985374202582852
YFL068W,0,0,154,5014,1413,2,0.23803736898070788,0.02979876160990712,0.9871794871794872,0.7801462579741715,0.21985374202582852
YER185W,-1,0,154,5015,1412,2,0.23788546255506607,0.0297929967111627,0.9871794871794872,0.7803018515637156,0.21969814843628444
YOR292C,-1,0,154,5016,1411,2,0.23773355612942426,0.029787234042553193,0.9871794871794872,0.7804574451532597,0.21954255484674032
YBR242W,-1,0,154,5017,1410,2,0.23758164970378248,0.029781473602784762,0.9871794871794872,0.7806130387428037,0.2193869612571962
YNL237W,0,0,154,5017,1410,2,0.23758164970378248,0.029781473602784762,0.9871794871794872,0.7806130387428037,0.2193869612571962
YKL097C,0,0,154,5017,1410,2,0.23758164970378248,0.029781473602784762,0.9871794871794872,0.7806130387428037,0.2193869612571962
YGR243W,-1,0,154,5018,1409,2,0.23742974327814068,0.02977571539056458,0.9871794871794872,0.780768632332348,0.21923136766765208
YGR169C-C,-1,0,154,5019,1408,2,0.23727783685249887,0.029769959404600813,0.9871794871794872,0.780924225921892,0.219075774078108
YFL041W-A,0,0,154,5019,1408,2,0.23727783685249887,0.029769959404600813,0.9871794871794872,0.780924225921892,0.219075774078108
YGR167W,-1,0,154,5020,1407,2,0.23712593042685706,0.029764205643602628,0.9871794871794872,0.7810798195114361,0.21892018048856388
YCL027C-A,-1,0,154,5021,1406,2,0.23697402400121526,0.029758454106280193,0.9871794871794872,0.7812354131009802,0.21876458689901976
YOR381W-A,0,0,154,5021,1406,2,0.23697402400121526,0.029758454106280193,0.9871794871794872,0.7812354131009802,0.21876458689901976
YNR018W,-1,0,154,5022,1405,2,0.23682211757557345,0.029752704791344668,0.9871794871794872,0.7813910066905243,0.21860899330947564
YLR146W-A,0,0,154,5022,1405,2,0.23682211757557345,0.029752704791344668,0.9871794871794872,0.7813910066905243,0.21860899330947564
YAL005C,-1,0,154,5023,1404,2,0.23667021114993164,0.02974695769750821,0.9871794871794872,0.7815466002800685,0.21845339971993155
YJR061W,-1,0,154,5024,1403,2,0.23651830472428984,0.02974121282348397,0.9871794871794872,0.7817021938696126,0.21829780613038743
YLR363W-A,0,0,154,5024,1403,2,0.23651830472428984,0.02974121282348397,0.9871794871794872,0.7817021938696126,0.21829780613038743
YDL057W,0,0,154,5024,1403,2,0.23651830472428984,0.02974121282348397,0.9871794871794872,0.7817021938696126,0.21829780613038743
YLL006W-A,0,0,154,5024,1403,2,0.23651830472428984,0.02974121282348397,0.9871794871794872,0.7817021938696126,0.21829780613038743
YHR003C,-1,0,154,5025,1402,2,0.23636639829864803,0.029735470167986097,0.9871794871794872,0.7818577874591567,0.21814221254084332
YNL146C-A,0,0,154,5025,1402,2,0.23636639829864803,0.029735470167986097,0.9871794871794872,0.7818577874591567,0.21814221254084332
