Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YBR236C,-1,-/-,-812.3364745378494,-13808.79671216011,244,0.10991379310344827,0.6270491803278688,0.36473358846040627
YOR359W,1,+/-,-812.3791964054108,-14200.92621243,243,0.11055276381909548,0.6311475409836066,0.36473358846040627
YJR080C,0,0/-,-812.4577761739492,-24003.48161474988,976,0.11055276381909548,0.6311475409836066,0.36473358846040627
YOR163W,0,0/-,-812.5286356285214,-23465.292904011905,976,0.11055276381909548,0.6311475409836066,0.36473358846040627
YMR113W,-1,-/0,-812.594088435173,-14139.357436835766,244,0.11047345767575323,0.6311475409836066,0.3650279658522225
YMR251W-A,0,0/0,-812.6662382520735,-24013.127225115895,976,0.11047345767575323,0.6311475409836066,0.3650279658522225
YML092C,-1,-/-,-812.7427444458008,-13799.547123908997,244,0.11039426523297491,0.6311475409836066,0.36532234324403884
YLR100W,-1,-/-,-812.7582273483276,-13793.618300199509,244,0.11031518624641834,0.6311475409836066,0.36561672063585515
YOR221C,-1,-/-,-812.9645291566849,-13319.539801716805,244,0.11023622047244094,0.6311475409836066,0.36591109802767147
YOR001W,-1,-/-,-813.1348788738251,-14324.694591760635,244,0.11015736766809728,0.6311475409836066,0.3662054754194878
YDR135C,-1,-/-,-813.1432485580444,-13323.36476278305,244,0.11007862759113653,0.6311475409836066,0.3664998528113041
YOR141C,0,0/-,-813.1433879323304,-23761.230228815228,976,0.11007862759113653,0.6311475409836066,0.3664998528113041
YDL166C,-1,-/-,-813.1919918060303,-14500.13605940342,244,0.11,0.6311475409836066,0.3667942302031204
YLR127C,-1,-/-,-813.2405245304108,-13845.92110157013,244,0.10992148465381871,0.6311475409836066,0.3670886075949367
YNL087W,0,0/-,-813.7138813212514,-23838.418923817575,976,0.10992148465381871,0.6311475409836066,0.3670886075949367
YDL161W,-1,-/-,-813.8160333633423,-13763.918036341667,244,0.10984308131241084,0.6311475409836066,0.36738298498675304
YLR106C,-1,-/-,-813.8714559078217,-14090.204330980778,244,0.1097647897362794,0.6311475409836066,0.36767736237856935
YGR245C,-1,-/-,-813.8824682980776,-15957.75001643598,244,0.10968660968660969,0.6311475409836066,0.3679717397703856
YBR006W,-1,-/-,-813.9436820149422,-14334.175665795803,244,0.10960854092526691,0.6311475409836066,0.3682661171622019
YDR303C,-1,-/-,-814.0788446962833,-14050.75677677989,244,0.10953058321479374,0.6311475409836066,0.36856049455401824
YOR087W,-1,-/-,-814.0969425439835,-13540.007495880127,244,0.10945273631840796,0.6311475409836066,0.36885487194583455
YBR198C,-1,-/-,-814.114972114563,-14142.169841527939,244,0.109375,0.6311475409836066,0.36914924933765086
YOL151W,-1,-/-,-814.2933295369148,-15273.341673463583,244,0.10929737402413059,0.6311475409836066,0.3694436267294672
YKL073W,-1,-/+,-814.3426817655563,-14006.288432478905,244,0.10921985815602837,0.6311475409836066,0.3697380041212835
YGL227W,-1,-/-,-814.3834733963013,-14573.084270000458,244,0.10914245216158752,0.6311475409836066,0.3700323815130998
YDL019C,-1,-/-,-814.38807284832,-13815.702330887318,244,0.10906515580736544,0.6311475409836066,0.3703267589049161
YDR477W,-1,-/-,-814.6045619249344,-13668.669718146324,244,0.10898796886058032,0.6311475409836066,0.37062113629673243
YJR117W,0,0/+,-814.6200996935368,-23764.306376624852,976,0.10898796886058032,0.6311475409836066,0.37062113629673243
YCR011C,0,0/-,-814.7176504991949,-24982.351830985397,976,0.10898796886058032,0.6311475409836066,0.37062113629673243
